Time,calib,bad,upstream,downstream
5717.15,0.600818,0.228685,0.228685,0.14494
5717.16,0.601794,0.248216,0.248216,-7.017169
5717.17,0.600818,0.262864,0.262864,-1.747638
5717.18,0.600818,0.271654,0.271654,-0.009356
5717.19,0.598865,0.276536,0.276536,-0.050372
5717.2,0.601794,0.271654,0.271654,-0.091388
5717.21,0.600818,0.263841,0.263841,-0.10506
5717.22,0.601794,0.254075,0.254075,-0.121661
5717.23,0.600818,0.199388,0.199388,-0.139239
5717.24,0.600818,0.184739,0.184739,-0.153888
5717.25,0.598865,0.135911,0.135911,-0.156817
5717.26,0.601794,0.092943,0.092943,-0.159747
5717.27,0.601794,0.05388,0.05388,-0.144122
5717.28,0.601794,0.009935,0.009935,-0.140216
5717.29,0.599841,-0.033034,-0.033034,-0.119708
5717.3,0.598865,-0.077956,-0.077956,-0.098224
5717.31,0.598865,-0.117995,-0.117995,-0.071856
5717.32,0.600818,-0.151198,-0.151198,-0.050372
5717.33,0.600818,-0.157057,-0.157057,0.003339
5717.34,0.600818,-0.201003,-0.201003,0.011151
5717.35,0.599841,-0.185378,-0.185378,-3.024005
5717.36,0.600818,-0.171706,-0.171706,-1.134356
5717.37,0.599841,-0.153151,-0.153151,0.165448
5717.38,0.601794,-0.138503,-0.138503,0.174237
5717.39,0.601794,-0.103347,-0.103347,0.195722
5717.4,0.600818,-0.067214,-0.067214,0.249433
5717.41,0.598865,-0.026198,-0.026198,0.282636
5717.42,0.601794,-0.016432,-0.016432,0.292401
5717.43,0.601794,0.023607,0.023607,0.298261
5717.44,0.601794,0.083177,0.083177,0.276776
5717.45,0.598865,0.130052,0.130052,0.27287
5717.46,0.598865,0.160325,0.160325,-6.987872
5717.47,0.600818,0.191575,0.191575,0.209394
5717.48,0.601794,0.215013,0.215013,0.158612
5717.49,0.602771,0.240403,0.240403,-5.160724
5717.5,0.600818,0.254075,0.254075,-3.722247
5717.51,0.598865,0.265794,0.265794,0.001386
5717.52,0.599841,0.268724,0.268724,-0.037677
5717.53,0.601794,0.268724,0.268724,-0.078692
5717.54,0.602771,0.260911,0.260911,-0.111896
5717.55,0.598865,0.255052,0.255052,-0.110919
5717.56,0.599841,0.196458,0.196458,-0.13338
5717.57,0.599841,0.17595,0.17595,-0.149005
5717.58,0.601794,0.138841,0.138841,-0.156817
5717.59,0.601794,0.102708,0.102708,-0.159747
5717.6,0.600818,0.060716,0.060716,-0.156817
5717.61,0.598865,0.0197,0.0197,-0.135333
5717.62,0.598865,-0.024245,-0.024245,-0.129474
5717.63,0.600818,-0.06819,-0.06819,-0.107989
5717.64,0.601794,-0.112136,-0.112136,-0.083575
5717.65,0.600818,-0.151198,-0.151198,-0.054278
5717.66,0.597888,-0.151198,-0.151198,-0.045489
5717.67,0.599841,-0.201979,-0.201979,0.010175
5717.68,0.599841,-0.188307,-0.188307,-0.601153
5717.69,0.598865,-0.183425,-0.183425,-3.083575
5717.7,0.601794,-0.165847,-0.165847,-5.212481
5717.71,0.600818,-0.145339,-0.145339,0.17619
5717.72,0.598865,-0.111159,-0.111159,0.211347
5717.73,0.601794,-0.075026,-0.075026,0.223065
5717.74,0.600818,-0.041823,-0.041823,0.276776
5717.75,0.601794,-0.023268,-0.023268,0.290448
5717.76,0.600818,0.016771,0.016771,0.297284
5717.77,0.599841,0.066575,0.066575,0.295331
5717.78,0.599841,0.122239,0.122239,0.267987
5717.79,0.602771,0.157396,0.157396,-1.540606
5717.8,0.601794,0.188646,0.188646,-3.393145
5717.81,0.599841,0.216966,0.216966,0.177167
5717.82,0.598865,0.237474,0.237474,-1.648028
5717.83,0.597888,0.256029,0.256029,-8.806231
5717.84,0.601794,0.265794,0.265794,-3.522051
5717.85,0.601794,0.273607,0.273607,-0.024005
5717.86,0.601794,0.273607,0.273607,-0.066974
5717.87,0.598865,0.2697,0.2697,-0.106036
5717.88,0.598865,0.259935,0.259935,-0.10506
5717.89,0.601794,-3.475417,0,-0.128497
5717.9,0.601794,0.182786,0.182786,-0.143146
5717.91,0.599841,0.162278,0.162278,-0.154864
5717.92,0.599841,0.118333,0.118333,-0.1617
5717.93,0.599841,0.077318,0.077318,-0.155841
5717.94,0.601794,0.035325,0.035325,-0.138263
5717.95,0.600818,-0.00569,-0.00569,-0.135333
5717.96,0.601794,-0.053542,-0.053542,-0.120685
5717.97,0.599841,-0.093581,-0.093581,-0.096271
5717.98,0.599841,-0.135573,-0.135573,-0.072833
5717.99,0.600818,-0.142409,-0.142409,-0.035724
5718,0.600818,-0.185378,-0.185378,-0.00545
5718.01,0.600818,-0.189284,-0.189284,0.005292
5718.02,0.598865,-0.184401,-0.184401,-1.811114
5718.03,0.598865,-0.173659,-0.173659,0.104901
5718.04,0.599841,-0.153151,-0.153151,0.155683
5718.05,0.600818,-0.120925,-0.120925,0.166425
5718.06,0.601794,-0.087722,-0.087722,0.196698
5718.07,0.599841,-0.048659,-0.048659,0.253339
5718.08,0.598865,-0.00862,-0.00862,0.278729
5718.09,0.599841,0.004075,0.004075,0.289472
5718.1,0.601794,0.048021,0.048021,0.292401
5718.11,0.602771,0.110521,0.110521,0.274823
5718.12,0.600818,0.145677,0.145677,0.246503
5718.13,0.598865,0.177903,0.177903,-6.995685
5718.14,0.595935,0.208177,0.208177,0.198651
5718.15,0.601794,0.231614,0.231614,0.146894
5718.16,0.601794,0.250169,0.250169,-5.232013
5718.17,0.601794,0.267747,0.267747,-3.514239
5718.18,0.599841,0.274583,0.274583,-0.017169
5718.19,0.598865,0.276536,0.276536,-0.051349
5718.2,0.599841,0.271654,0.271654,-0.094317
5718.21,0.601794,0.263841,0.263841,-0.109942
5718.22,0.602771,,0,-0.121661
5718.23,0.599841,0.192552,0.192552,-0.142169
5718.24,0.599841,0.168138,0.168138,-0.155841
5718.25,0.600818,0.130052,0.130052,-0.162677
5718.26,0.601794,0.090989,0.090989,-0.162677
5718.27,0.601794,0.05095,0.05095,-0.159747
5718.28,0.601794,0.007005,0.007005,-0.140216
5718.29,0.598865,-0.035964,-0.035964,-0.129474
5718.3,0.599841,-0.082839,-0.082839,-0.107989
5718.31,0.600818,-0.123854,-0.123854,-0.083575
5718.32,0.602771,-0.160964,-0.160964,-0.055255
5718.33,0.600818,-0.157057,-0.157057,-0.026935
5718.34,0.599841,-0.201003,-0.201003,-0.016192
5718.35,0.597888,-0.182448,-0.182448,-1.182208
5718.36,0.598865,-0.173659,-0.173659,-1.173419
5718.37,0.601794,-0.158034,-0.158034,0.141034
5718.38,0.602771,-0.131667,-0.131667,0.159589
5718.39,0.601794,-0.094557,-0.094557,0.189862
5718.4,0.598865,-0.060378,-0.060378,0.221112
5718.41,0.600818,-0.028151,-0.028151,0.27287
5718.42,0.600818,-0.004714,-0.004714,0.288495
5718.43,0.599841,0.033372,0.033372,0.292401
5718.44,0.602771,0.087083,0.087083,0.284589
5718.45,0.598865,0.136888,0.136888,0.260175
5718.46,0.597888,0.170091,0.170091,-4.700763
5718.47,0.599841,0.202318,0.202318,-5.202715
5718.48,0.602771,0.224778,0.224778,0.175214
5718.49,0.600818,0.245286,0.245286,0.124433
5718.5,0.601794,0.261888,0.261888,-8.805255
5718.51,0.598865,0.273607,0.273607,-1.770099
5718.52,0.599841,0.277513,0.277513,-0.035724
5718.53,0.600818,0.271654,0.271654,-0.078692
5718.54,0.600818,0.263841,0.263841,-0.111896
5718.55,0.599841,,0,-0.114825
5718.56,0.598865,,0,-0.137286
5718.57,0.599841,0.183763,0.183763,-0.151935
5718.58,0.599841,0.136888,0.136888,-0.160724
5718.59,0.601794,0.098802,0.098802,-0.163653
5718.6,0.602771,0.059739,0.059739,-0.1617
5718.61,0.598865,0.016771,0.016771,-0.139239
5718.62,0.599841,-0.028151,-0.028151,-0.135333
5718.63,0.601794,-0.072097,-0.072097,-0.112872
5718.64,0.601794,-0.115065,-0.115065,-0.088458
5718.65,0.600818,-0.149245,-0.149245,-0.065021
5718.66,0.597888,-0.149245,-0.149245,-0.038653
5718.67,0.598865,-0.19319,-0.19319,-0.00838
5718.68,0.601794,-0.187331,-0.187331,0.020917
5718.69,0.602771,-0.179518,-0.179518,-2.404864
5718.7,0.599841,-0.16487,-0.16487,0.133222
5718.71,0.597888,-0.140456,-0.140456,0.186933
5718.72,0.598865,-0.106276,-0.106276,0.196698
5718.73,0.600818,-0.07112,-0.07112,0.222089
5718.74,0.600818,-0.035964,-0.035964,0.271894
5718.75,0.600818,-0.018386,-0.018386,0.288495
5718.76,0.599841,0.02263,0.02263,0.296308
5718.77,0.599841,0.071458,0.071458,0.294354
5718.78,0.600818,0.130052,0.130052,0.2758
5718.79,0.602771,0.163255,0.163255,0.27287
5718.8,0.600818,0.195482,0.195482,-6.969317
5718.81,0.597888,0.219896,0.219896,0.189862
5718.82,0.599841,0.243333,0.243333,0.139081
5718.83,0.600818,0.258958,0.258958,-8.592364
5718.84,0.601794,0.273607,0.273607,-1.763263
5718.85,0.601794,0.276536,0.276536,-0.030841
5718.86,0.598865,0.277513,0.277513,-0.065021
5718.87,0.599841,0.273607,0.273607,-0.111896
5718.88,0.601794,0.262864,0.262864,-0.112872
5718.89,0.601794,0.225755,0.225755,-0.13045
5718.9,0.600818,0.217943,0.217943,-0.149981
5718.91,0.600818,0.153489,0.153489,-0.160724
5718.92,0.598865,0.118333,0.118333,-0.163653
5718.93,0.600818,0.076341,0.076341,-0.162677
5718.94,0.601794,0.035325,0.035325,-0.150958
5718.95,0.601794,-0.00862,-0.00862,-0.141192
5718.96,0.598865,-0.053542,-0.053542,-0.119708
5718.97,0.600818,-0.096511,-0.096511,-0.097247
5718.98,0.600818,-0.141432,-0.141432,-0.068927
5718.99,0.601794,-0.137526,-0.137526,-0.057208
5719,0.600818,-0.190261,-0.190261,-0.014239
5719.01,0.598865,-0.184401,-0.184401,0.017987
5719.02,0.599841,-0.178542,-0.178542,-2.997638
5719.03,0.601794,-0.170729,-0.170729,-5.463458
5719.04,0.603748,-0.150222,-0.150222,-1.611896
5719.05,0.601794,-0.117995,-0.117995,0.202558
5719.06,0.599841,-0.079909,-0.079909,0.225019
5719.07,0.599841,-0.041823,-0.041823,0.256269
5719.08,0.599841,-0.032057,-0.032057,0.287519
5719.09,0.600818,0.006028,0.006028,0.297284
5719.1,0.600818,0.051927,0.051927,0.295331
5719.11,0.598865,0.112474,0.112474,0.276776
5719.12,0.600818,0.14763,0.14763,0.260175
5719.13,0.601794,0.17888,0.17888,-8.806231
5719.14,0.602771,0.205247,0.205247,0.201581
5719.15,0.600818,0.228685,0.228685,0.139081
5719.16,0.600818,0.247239,0.247239,-5.238849
5719.17,0.599841,0.260911,0.260911,-5.290606
5719.18,0.600818,0.268724,0.268724,-0.024981
5719.19,0.600818,0.270677,0.270677,-0.054278
5719.2,0.601794,0.266771,0.266771,-0.097247
5719.21,0.598865,0.257982,0.257982,-0.110919
5719.22,0.598865,0.249193,0.249193,-0.124591
5719.23,0.598865,0.195482,0.195482,-0.144122
5719.24,0.601794,0.161302,0.161302,-0.155841
5719.25,0.601794,0.123216,0.123216,-0.163653
5719.26,0.602771,0.084153,0.084153,-0.162677
5719.27,0.598865,0.044114,0.044114,-0.135333
5719.28,0.598865,0.000169,0.000169,-0.146075
5719.29,0.599841,-0.044753,-0.044753,-0.127521
5719.3,0.601794,-0.091628,-0.091628,-0.101153
5719.31,0.600818,-0.132643,-0.132643,-0.075763
5719.32,0.600818,-0.156081,-0.156081,-0.047442
5719.33,0.599841,-0.168776,-0.168776,-0.638263
5719.34,0.600818,-0.201979,-0.201979,0.002362
5719.35,0.600818,-0.19612,-0.19612,-0.56795
5719.36,0.601794,-0.178542,-0.178542,-1.156817
5719.37,0.600818,-0.1678,-0.1678,0.153729
5719.38,0.600818,-0.139479,-0.139479,0.172284
5719.39,0.600818,-0.107253,-0.107253,0.211347
5719.4,0.600818,-0.069167,-0.069167,0.239667
5719.41,0.601794,-0.037917,-0.037917,0.277753
5719.42,0.601794,-0.018386,-0.018386,0.292401
5719.43,0.599841,0.018724,0.018724,0.298261
5719.44,0.598865,0.08513,0.08513,0.285565
5719.45,0.600818,0.122239,0.122239,0.274823
5719.46,0.601794,0.154466,0.154466,-3.358966
5719.47,0.601794,0.185716,0.185716,-1.590411
5719.48,0.599841,0.211107,0.211107,0.170331
5719.49,0.598865,0.232591,0.232591,-1.652911
5719.5,0.598865,0.248216,0.248216,-8.806231
5719.51,0.601794,0.257982,0.257982,-0.014239
5719.52,0.601794,0.261888,0.261888,-0.033771
5719.53,0.600818,0.257982,0.257982,-0.078692
5719.54,0.600818,0.255052,0.255052,-0.115802
5719.55,0.599841,0.24431,0.24431,-0.113849
5719.56,0.600818,,0,-0.135333
5719.57,0.602771,0.174974,0.174974,-0.151935
5719.58,0.601794,0.132982,0.132982,-0.155841
5719.59,0.599841,0.097825,0.097825,-0.16463
5719.6,0.600818,0.058763,0.058763,-0.158771
5719.61,0.598865,0.016771,0.016771,-0.144122
5719.62,0.600818,-0.028151,-0.028151,-0.13631
5719.63,0.601794,-0.073073,-0.073073,-0.116778
5719.64,0.601794,-0.117018,-0.117018,-0.093341
5719.65,0.598865,-0.156081,-0.156081,-0.065021
5719.66,0.598865,-0.157057,-0.157057,-0.03963
5719.67,0.600818,-0.203932,-0.203932,-0.007403
5719.68,0.601794,-0.195143,-0.195143,0.032636
5719.69,0.601794,-0.186354,-0.186354,-3.026935
5719.7,0.601794,-0.175612,-0.175612,-1.7867
5719.71,0.598865,-0.153151,-0.153151,0.174237
5719.72,0.599841,-0.117995,-0.117995,0.195722
5719.73,0.600818,-0.084792,-0.084792,0.223065
5719.74,0.602771,-0.046706,-0.046706,0.267987
5719.75,0.600818,-0.030104,-0.030104,0.283612
5719.76,0.597888,0.006028,0.006028,0.283612
5719.77,0.600818,0.059739,0.059739,0.291425
5719.78,0.601794,0.108568,0.108568,0.26994
5719.79,0.602771,0.143724,0.143724,-1.554278
5719.8,0.600818,0.176927,0.176927,-5.197833
5719.81,0.598865,0.205247,0.205247,0.189862
5719.82,0.599841,0.229661,0.229661,0.141034
5719.83,0.602771,0.247239,0.247239,-7.019122
5719.84,0.601794,0.259935,0.259935,-5.288653
5719.85,0.600818,0.268724,0.268724,-0.026935
5719.86,0.598865,0.270677,0.270677,-0.07088
5719.87,0.600818,0.266771,0.266771,-0.109942
5719.88,0.602771,0.257982,0.257982,-0.111896
5719.89,0.601794,0.231614,0.231614,-0.123614
5719.9,0.602771,0.183763,0.183763,-0.142169
5719.91,0.598865,0.154466,0.154466,-0.154864
5719.92,0.599841,0.120286,0.120286,-0.158771
5719.93,0.602771,0.0822,0.0822,-0.160724
5719.94,0.601794,0.041185,0.041185,-0.140216
5719.95,0.600818,-0.004714,-0.004714,-0.138263
5719.96,0.599841,-0.055495,-0.055495,-0.122638
5719.97,0.600818,-0.093581,-0.093581,-0.100177
5719.98,0.602771,-0.13362,-0.13362,-0.072833
5719.99,0.600818,-0.150222,-0.150222,-0.065997
5720,0.599841,-0.186354,-0.186354,-0.007403
5720.01,0.598865,-0.192214,-0.192214,0.003339
5720.02,0.601794,-0.185378,-0.185378,-1.82088
5720.03,0.602771,-0.171706,-0.171706,-6.524005
5720.04,0.600818,-0.154128,-0.154128,-1.617755
5720.05,0.600818,-0.123854,-0.123854,0.201581
5720.06,0.599841,-0.089675,-0.089675,0.222089
5720.07,0.600818,-0.052565,-0.052565,0.255292
5720.08,0.601794,-0.028151,-0.028151,0.283612
5720.09,0.603748,-0.001784,-0.001784,0.292401
5720.1,0.601794,0.046068,0.046068,0.296308
5720.11,0.599841,0.102708,0.102708,0.278729
5720.12,0.599841,0.141771,0.141771,0.263104
5720.13,0.604724,0.173021,0.173021,-5.172442
5720.14,0.600818,0.204271,0.204271,0.200604
5720.15,0.603748,0.229661,0.229661,0.153729
5720.16,0.599841,0.251146,0.251146,-2.650958
5720.17,0.602771,0.263841,0.263841,-8.806231
5720.18,0.602771,0.277513,0.277513,-1.775958
5720.19,0.604724,0.276536,0.276536,-0.050372
5720.2,0.601794,0.277513,0.277513,-0.0992
5720.21,0.601794,0.268724,0.268724,-0.119708
5720.22,0.600818,,0,-0.119708
5720.23,0.603748,,0,-0.139239
5720.24,0.603748,0.184739,0.184739,-0.151935
5720.25,0.603748,0.137864,0.137864,-0.1617
5720.26,0.600818,0.100755,0.100755,-0.162677
5720.27,0.600818,0.059739,0.059739,-0.150958
5720.28,0.601794,0.015794,0.015794,-0.145099
5720.29,0.603748,-0.030104,-0.030104,-0.13045
5720.3,0.603748,-0.072097,-0.072097,-0.108966
5720.31,0.601794,-0.115065,-0.115065,-0.085528
5720.32,0.600818,-0.148268,-0.148268,-0.058185
5720.33,0.602771,-0.156081,-0.156081,-0.051349
5720.34,0.604724,-0.197097,-0.197097,-0.00838
5720.35,0.602771,-0.185378,-0.185378,0.031659
5720.36,0.600818,-0.175612,-0.175612,-3.078692
5720.37,0.599841,-0.151198,-0.151198,-4.069903
5720.38,0.602771,-0.13362,-0.13362,0.184979
5720.39,0.603748,-0.10237,-0.10237,0.203534
5720.4,0.602771,-0.061354,-0.061354,0.230878
5720.41,0.599841,-0.033034,-0.033034,0.276776
5720.42,0.600818,-0.012526,-0.012526,0.291425
5720.43,0.602771,0.023607,0.023607,0.296308
5720.44,0.602771,0.081224,0.081224,0.294354
5720.45,0.602771,0.130052,0.130052,0.262128
5720.46,0.599841,0.166185,0.166185,-3.359943
5720.47,0.601794,0.195482,0.195482,-5.201739
5720.48,0.602771,0.220872,0.220872,0.178144
5720.49,0.603748,0.242357,0.242357,0.112714
5720.5,0.601794,0.260911,0.260911,-6.981036
5720.51,0.600818,0.270677,0.270677,-8.806231
5720.52,0.600818,0.278489,0.278489,-0.045489
5720.53,0.602771,0.27556,0.27556,-0.076739
5720.54,0.599841,0.2697,0.2697,-0.114825
5720.55,0.602771,,0,-0.114825
5720.56,0.600818,,0,-0.13631
5720.57,0.599841,0.186693,0.186693,-0.150958
5720.58,0.602771,0.15056,0.15056,-0.158771
5720.59,0.602771,0.108568,0.108568,-0.16463
5720.6,0.599841,0.067552,0.067552,-0.1617
5720.61,0.599841,0.026536,0.026536,-0.140216
5720.62,0.600818,-0.016432,-0.016432,-0.139239
5720.63,0.602771,-0.064284,-0.064284,-0.117755
5720.64,0.602771,-0.106276,-0.106276,-0.093341
5720.65,0.602771,-0.147292,-0.147292,-0.065997
5720.66,0.599841,-0.150222,-0.150222,-0.050372
5720.67,0.600818,-0.201979,-0.201979,-0.007403
5720.68,0.602771,-0.188307,-0.188307,0.031659
5720.69,0.602771,-0.179518,-0.179518,-1.803302
5720.7,0.601794,-0.1678,-0.1678,-2.422442
5720.71,0.598865,-0.144362,-0.144362,0.174237
5720.72,0.601794,-0.114089,-0.114089,0.184003
5720.73,0.603748,-0.079909,-0.079909,0.216229
5720.74,0.601794,-0.03987,-0.03987,0.266034
5720.75,0.600818,-0.026198,-0.026198,0.285565
5720.76,0.600818,0.010911,0.010911,0.294354
5720.77,0.601794,0.057786,0.057786,0.296308
5720.78,0.602771,0.11345,0.11345,0.2758
5720.79,0.602771,0.146653,0.146653,-1.555255
5720.8,0.599841,0.180833,0.180833,-7.002521
5720.81,0.601794,0.208177,0.208177,0.193769
5720.82,0.603748,0.230638,0.230638,0.133222
5720.83,0.602771,0.249193,0.249193,-3.465411
5720.84,0.600818,0.260911,0.260911,-8.807208
5720.85,0.601794,0.268724,0.268724,-3.548419
5720.86,0.602771,0.2697,0.2697,-0.066974
5720.87,0.604724,0.263841,0.263841,-0.10506
5720.88,0.601794,0.257005,0.257005,-0.119708
5720.89,0.601794,,0,-0.131427
5720.9,0.599841,0.196458,0.196458,-0.149005
5720.91,0.603748,0.152513,0.152513,-0.160724
5720.92,0.601794,0.11931,0.11931,-0.16463
5720.93,0.600818,0.077318,0.077318,-0.16756
5720.94,0.599841,0.041185,0.041185,-0.151935
5720.95,0.601794,-0.019362,-0.019362,-0.143146
5720.96,0.602771,-0.049636,-0.049636,-0.126544
5720.97,0.602771,-0.095534,-0.095534,-0.107013
5720.98,0.602771,-0.134597,-0.134597,-0.078692
5720.99,0.600818,-0.157057,-0.157057,-0.048419
5721,0.600818,-0.187331,-0.187331,-0.043536
5721.01,0.604724,-0.195143,-0.195143,0.006269
5721.02,0.602771,-0.183425,-0.183425,-1.874591
5721.03,0.598865,-0.179518,-0.179518,-3.086505
5721.04,0.600818,-0.155104,-0.155104,-3.415606
5721.05,0.602771,-0.128737,-0.128737,0.180097
5721.06,0.602771,-0.092604,-0.092604,0.212323
5721.07,0.602771,-0.055495,-0.055495,0.253339
5721.08,0.601794,-0.035964,-0.035964,0.286542
5721.09,0.600818,-0.00569,-0.00569,0.297284
5721.1,0.599841,0.037278,0.037278,0.300214
5721.11,0.603748,0.101732,0.101732,0.283612
5721.12,0.600818,0.139818,0.139818,0.280683
5721.13,0.601794,0.173021,0.173021,-6.988849
5721.14,0.599841,0.201341,0.201341,0.209394
5721.15,0.601794,0.227708,0.227708,0.155683
5721.16,0.601794,0.249193,0.249193,0.100019
5721.17,0.602771,0.262864,0.262864,-8.807208
5721.18,0.599841,0.274583,0.274583,-7.052325
5721.19,0.600818,0.276536,0.276536,-0.048419
5721.2,0.601794,0.273607,0.273607,-0.088458
5721.21,0.602771,0.265794,0.265794,-0.118731
5721.22,0.600818,0.259935,0.259935,-0.119708
5721.23,0.600818,0.200364,0.200364,-0.142169
5721.24,0.600818,0.185716,0.185716,-0.151935
5721.25,0.602771,0.133958,0.133958,-0.158771
5721.26,0.601794,0.097825,0.097825,-0.162677
5721.27,0.599841,0.055833,0.055833,-0.148028
5721.28,0.599841,0.015794,0.015794,-0.134356
5721.29,0.600818,-0.029128,-0.029128,-0.129474
5721.3,0.602771,-0.07405,-0.07405,-0.107013
5721.31,0.601794,-0.117995,-0.117995,-0.080646
5721.32,0.598865,-0.150222,-0.150222,-0.051349
5721.33,0.599841,-0.158034,-0.158034,-0.054278
5721.34,0.600818,-0.197097,-0.197097,-0.013263
5721.35,0.601794,-0.187331,-0.187331,-0.57381
5721.36,0.599841,-0.178542,-0.178542,-5.307208
5721.37,0.598865,-0.151198,-0.151198,-5.225176
5721.38,0.598865,-0.134597,-0.134597,0.195722
5721.39,0.600818,-0.100417,-0.100417,0.229901
5721.4,0.600818,-0.065261,-0.065261,0.245526
5721.41,0.598865,-0.043776,-0.043776,0.288495
5721.42,0.598865,-0.012526,-0.012526,0.298261
5721.43,0.599841,0.024583,0.024583,0.305097
5721.44,0.601794,0.075364,0.075364,0.302167
5721.45,0.602771,0.129075,0.129075,0.268964
5721.46,0.599841,0.165208,0.165208,-1.538653
5721.47,0.598865,0.196458,0.196458,-3.393145
5721.48,0.600818,0.223802,0.223802,0.175214
5721.49,0.600818,0.242357,0.242357,0.132245
5721.5,0.599841,0.260911,0.260911,-8.803302
5721.51,0.597888,0.27263,0.27263,-3.535723
5721.52,0.598865,0.276536,0.276536,-0.040606
5721.53,0.601794,0.274583,0.274583,-0.074786
5721.54,0.601794,0.266771,0.266771,-0.115802
5721.55,0.601794,0.258958,0.258958,-0.115802
5721.56,0.597888,0.220872,0.220872,-0.134356
5721.57,0.599841,0.193528,0.193528,-0.150958
5721.58,0.600818,0.142747,0.142747,-0.160724
5721.59,0.600818,0.107591,0.107591,-0.1617
5721.6,0.598865,0.063646,0.063646,-0.159747
5721.61,0.599841,0.024583,0.024583,-0.135333
5721.62,0.600818,-0.034987,-0.034987,-0.134356
5721.63,0.600818,-0.07112,-0.07112,-0.112872
5721.64,0.601794,-0.111159,-0.111159,-0.085528
5721.65,0.595935,-0.149245,-0.149245,-0.055255
5721.66,0.598865,-0.143386,-0.143386,-0.037677
5721.67,0.599841,-0.202956,-0.202956,0.003339
5721.68,0.601794,-0.191237,-0.191237,0.021894
5721.69,0.601794,-0.186354,-0.186354,-2.396075
5721.7,0.599841,-0.169753,-0.169753,-1.165606
5721.71,0.599841,-0.146315,-0.146315,0.184979
5721.72,0.599841,-0.117995,-0.117995,0.202558
5721.73,0.601794,-0.080886,-0.080886,0.233808
5721.74,0.601794,-0.044753,-0.044753,0.27287
5721.75,0.600818,-0.029128,-0.029128,0.293378
5721.76,0.598865,0.007982,0.007982,0.302167
5721.77,0.599841,0.064622,0.064622,0.30119
5721.78,0.601794,0.11345,0.11345,0.276776
5721.79,0.601794,0.149583,0.149583,-3.350177
5721.8,0.599841,0.180833,0.180833,-5.195879
5721.81,0.598865,0.212083,0.212083,0.195722
5721.82,0.601794,0.233568,0.233568,0.135175
5721.83,0.602771,0.253099,0.253099,-5.239825
5721.84,0.601794,0.267747,0.267747,-5.290606
5721.85,0.598865,0.274583,0.274583,-0.022052
5721.86,0.598865,0.27556,0.27556,-0.058185
5721.87,0.600818,0.271654,0.271654,-0.104083
5721.88,0.601794,0.260911,0.260911,-0.111896
5721.89,0.600818,,0,-0.125567
5721.9,0.598865,0.199388,0.199388,-0.144122
5721.91,0.598865,0.161302,0.161302,-0.154864
5721.92,0.602771,0.118333,0.118333,-0.157794
5721.93,0.599841,0.0822,0.0822,-0.159747
5721.94,0.600818,0.038255,0.038255,-0.147052
5721.95,0.599841,-0.003737,-0.003737,-0.138263
5721.96,0.600818,-0.049636,-0.049636,-0.116778
5721.97,0.601794,-0.093581,-0.093581,-0.091388
5721.98,0.602771,-0.134597,-0.134597,-0.064044
5721.99,0.598865,-0.142409,-0.142409,-0.048419
5722,0.597888,-0.181472,-0.181472,-0.030841
5722.01,0.601794,-0.194167,-0.194167,0.008222
5722.02,0.601794,-0.191237,-0.191237,-1.760333
5722.03,0.598865,-0.173659,-0.173659,-1.920489
5722.04,0.599841,-0.160964,-0.160964,0.177167
5722.05,0.599841,-0.131667,-0.131667,0.191815
5722.06,0.599841,-0.096511,-0.096511,0.231854
5722.07,0.602771,-0.057448,-0.057448,0.263104
5722.08,0.600818,-0.0428,-0.0428,0.293378
5722.09,0.598865,-0.00862,-0.00862,0.303144
5722.1,0.599841,0.031419,0.031419,0.30412
5722.11,0.601794,0.091966,0.091966,0.283612
5722.12,0.599841,0.133958,0.133958,0.281659
5722.13,0.598865,0.169114,0.169114,-8.805255
5722.14,0.598865,0.197435,0.197435,0.209394
5722.15,0.600818,0.225755,0.225755,0.154706
5722.16,0.602771,0.247239,0.247239,-1.6617
5722.17,0.602771,0.260911,0.260911,-8.807208
5722.18,0.598865,0.273607,0.273607,-1.779864
5722.19,0.598865,0.279466,0.279466,-0.050372
5722.2,0.600818,0.274583,0.274583,-0.089435
5722.21,0.602771,0.267747,0.267747,-0.106036
5722.22,0.600818,,0,-0.121661
5722.23,0.597888,,0,-0.142169
5722.24,0.600818,0.185716,0.185716,-0.154864
5722.25,0.599841,0.141771,0.141771,-0.160724
5722.26,0.602771,0.102708,0.102708,-0.163653
5722.27,0.599841,0.064622,0.064622,-0.144122
5722.28,0.599841,0.02263,0.02263,-0.147052
5722.29,0.599841,-0.026198,-0.026198,-0.13045
5722.3,0.601794,-0.076979,-0.076979,-0.108966
5722.31,0.601794,-0.110182,-0.110182,-0.081622
5722.32,0.599841,-0.141432,-0.141432,-0.055255
5722.33,0.599841,-0.142409,-0.142409,-0.038653
5722.34,0.600818,-0.19319,-0.19319,-0.006427
5722.35,0.601794,-0.182448,-0.182448,-1.180255
5722.36,0.601794,-0.176589,-0.176589,-7.634356
5722.37,0.598865,-0.158034,-0.158034,-1.652911
5722.38,0.598865,-0.135573,-0.135573,0.191815
5722.39,0.601794,-0.10237,-0.10237,0.234784
5722.4,0.602771,-0.069167,-0.069167,0.252362
5722.41,0.598865,-0.030104,-0.030104,0.287519
5722.42,0.597888,-0.013503,-0.013503,0.30119
5722.43,0.600818,0.021653,0.021653,0.305097
5722.44,0.601794,0.080247,0.080247,0.299237
5722.45,0.599841,0.125169,0.125169,0.276776
