Time,calib,upstream,downstream
5865.25,0.599841,0.36931,0.167401
5865.26,0.601794,0.373216,0.200604
5865.27,0.599841,0.373216,0.228925
5865.28,0.600818,0.365404,0.254315
5865.29,0.599841,0.340989,0.276776
5865.3,0.599841,0.313646,0.297284
5865.31,0.599841,0.296068,0.311933
5865.32,0.600818,0.271654,0.325604
5865.33,0.600818,0.248216,0.33537
5865.34,0.599841,0.223802,0.336347
5865.35,0.600818,0.195482,0.33244
5865.36,0.600818,0.163255,0.322675
5865.37,0.599841,0.130052,0.308026
5865.38,0.600818,0.096849,0.285565
5865.39,0.600818,0.058763,0.264081
5865.4,0.599841,0.027513,0.218183
5865.41,0.600818,0.024583,0.142011
5865.42,0.600818,-0.01155,0.145917
5865.43,0.600818,-0.062331,0.117597
5865.44,0.601794,-0.13069,0.073651
5865.45,0.600818,-0.178542,0.033612
5865.46,0.600818,-0.215651,-0.00545
5865.47,0.600818,-0.219557,-0.03963
5865.48,0.599841,-0.236159,-0.07088
5865.49,0.600818,-0.25569,-0.100177
5865.5,0.600818,-0.267409,-0.123614
5865.51,0.598865,-0.270339,-0.149005
5865.52,0.600818,-0.269362,-0.171466
5865.53,0.599841,-0.263503,-0.190021
5865.54,0.598865,-0.25569,-0.209552
5865.55,0.598865,-0.238112,-0.229083
5865.56,0.600818,-0.226393,-0.239825
5865.57,0.599841,-0.207839,-0.244708
5865.58,0.600818,-0.186354,-0.252521
5865.59,0.599841,-0.163893,-0.249591
5865.6,0.600818,-0.137526,-0.246661
5865.61,0.599841,-0.108229,-0.237872
5865.62,0.600818,-0.07405,-0.2242
5865.63,0.600818,-0.037917,-0.203692
5865.64,0.599841,0.002122,-0.180255
5865.65,0.599841,0.044114,-0.156817
5865.66,0.600818,0.090013,-0.127521
5865.67,0.602771,0.132005,-0.098224
5865.68,0.600818,0.176927,-0.065021
5865.69,0.600818,0.220872,-0.034747
5865.7,0.599841,0.258958,0.000409
5865.71,0.601794,0.294114,0.034589
5865.72,0.600818,0.321458,0.068769
5865.73,0.598865,0.343919,0.102948
5865.74,0.601794,0.359544,0.137128
5865.75,0.598865,0.372239,0.170331
5865.76,0.601794,0.375169,0.200604
5865.77,0.600818,0.377122,0.230878
5865.78,0.600818,0.36931,0.255292
5865.79,0.600818,0.333177,0.277753
5865.8,0.601794,0.317552,0.298261
5865.81,0.599841,0.298021,0.312909
5865.82,0.600818,0.27556,0.328534
5865.83,0.600818,0.252122,0.336347
5865.84,0.600818,0.223802,0.336347
5865.85,0.599841,0.197435,0.331464
5865.86,0.596912,0.166185,0.320722
5865.87,0.595935,0.132982,0.30412
5865.88,0.599841,0.098802,0.281659
5865.89,0.600818,0.060716,0.253339
5865.9,0.600818,0.021653,0.193769
5865.91,0.601794,0.000169,0.135175
5865.92,0.599841,-0.026198,0.11662
5865.93,0.600818,-0.072097,0.107831
5865.94,0.598865,-0.135573,0.066815
5865.95,0.598865,-0.179518,0.0258
5865.96,0.600818,-0.213698,-0.012286
5865.97,0.599841,-0.226393,-0.044513
5865.98,0.599841,-0.238112,-0.075763
5865.99,0.599841,-0.257643,-0.10506
5866,0.600818,-0.266432,-0.127521
5866.01,0.600818,-0.271315,-0.152911
5866.02,0.600818,-0.269362,-0.173419
5866.03,0.600818,-0.263503,-0.191974
5866.04,0.600818,-0.252761,-0.212481
5866.05,0.600818,-0.241042,-0.228106
5866.06,0.600818,-0.225417,-0.238849
5866.07,0.600818,-0.205886,-0.247638
5866.08,0.599841,-0.185378,-0.250567
5866.09,0.600818,-0.16194,-0.250567
5866.1,0.600818,-0.135573,-0.247638
5866.11,0.600818,-0.103347,-0.236896
5866.12,0.599841,-0.076979,-0.223224
5866.13,0.599841,-0.037917,-0.203692
5866.14,0.600818,-0.00569,-0.180255
5866.15,0.599841,0.042161,-0.154864
5866.16,0.600818,0.08513,-0.126544
5866.17,0.598865,0.130052,-0.098224
5866.18,0.600818,0.173021,-0.065997
5866.19,0.599841,0.215989,-0.032794
5866.2,0.600818,0.254075,0.001386
5866.21,0.601794,0.289232,0.035565
5866.22,0.598865,0.316575,0.070722
5866.23,0.600818,0.339036,0.102948
5866.24,0.599841,0.355638,0.138104
5866.25,0.600818,0.365404,0.170331
5866.26,0.598865,0.372239,0.205487
5866.27,0.600818,0.372239,0.232831
5866.28,0.601794,0.368333,0.258222
5866.29,0.600818,0.33513,0.282636
5866.3,0.599841,0.314622,0.302167
5866.31,0.601794,0.291185,0.316815
5866.32,0.599841,0.271654,0.328534
5866.33,0.600818,0.245286,0.345136
5866.34,0.601794,0.219896,0.341229
5866.35,0.600818,0.189622,0.336347
5866.36,0.600818,0.161302,0.324628
5866.37,0.601794,0.125169,0.308026
5866.38,0.600818,0.091966,0.283612
5866.39,0.599841,0.054857,0.255292
5866.4,0.599841,0.037278,0.202558
5866.41,0.599841,0.017747,0.138104
5866.42,0.600818,-0.019362,0.097089
5866.43,0.600818,-0.07405,0.078534
5866.44,0.600818,-0.145339,0.066815
5866.45,0.598865,-0.185378,0.029706
5866.46,0.599841,-0.219557,-0.00838
5866.47,0.599841,-0.219557,-0.041583
5866.48,0.600818,-0.242995,-0.071856
5866.49,0.600818,-0.257643,-0.101153
5866.5,0.601794,-0.270339,-0.123614
5866.51,0.600818,-0.272292,-0.149005
5866.52,0.600818,-0.270339,-0.169513
5866.53,0.601794,-0.265456,-0.189044
5866.54,0.601794,-0.253737,-0.208575
5866.55,0.599841,-0.240065,-0.228106
5866.56,0.600818,-0.22444,-0.237872
5866.57,0.600818,-0.205886,-0.244708
5866.58,0.599841,-0.184401,-0.248614
5866.59,0.600818,-0.160964,-0.250567
5866.6,0.600818,-0.13362,-0.241778
5866.61,0.600818,-0.104323,-0.232013
5866.62,0.599841,-0.070143,-0.223224
5866.63,0.599841,-0.03694,-0.203692
5866.64,0.599841,0.003099,-0.179278
5866.65,0.593982,0.044114,-0.153888
5866.66,0.599841,0.08806,-0.124591
5866.67,0.600818,0.132005,-0.093341
5866.68,0.600818,0.174974,-0.063067
5866.69,0.601794,0.219896,-0.029864
5866.7,0.599841,0.253099,0.007245
5866.71,0.599841,0.291185,0.042401
5866.72,0.600818,0.315599,0.074628
5866.73,0.600818,0.340989,0.108808
5866.74,0.600818,0.354661,0.142987
5866.75,0.599841,0.36638,0.17619
5866.76,0.599841,0.371263,0.206464
5866.77,0.599841,0.36931,0.235761
5866.78,0.601794,0.364427,0.261151
5866.79,0.600818,0.325364,0.282636
5866.8,0.600818,0.307786,0.30412
5866.81,0.601794,0.286302,0.318769
5866.82,0.599841,0.266771,0.334394
5866.83,0.600818,0.240403,0.341229
5866.84,0.600818,0.214036,0.339276
5866.85,0.600818,0.185716,0.336347
5866.86,0.600818,0.153489,0.323651
5866.87,0.599841,0.121263,0.30705
5866.88,0.599841,0.08806,0.283612
5866.89,0.600818,0.05095,0.254315
5866.9,0.600818,0.011888,0.203534
5866.91,0.599841,-0.009597,0.140058
5866.92,0.599841,-0.033034,0.100019
5866.93,0.600818,-0.093581,0.094159
5866.94,0.599841,-0.143386,0.073651
5866.95,0.600818,-0.185378,0.032636
5866.96,0.599841,-0.220534,-0.003497
5866.97,0.600818,-0.233229,-0.035724
5866.98,0.599841,-0.242995,-0.06795
5866.99,0.600818,-0.26155,-0.095294
5867,0.600818,-0.271315,-0.117755
5867.01,0.600818,-0.277175,-0.145099
5867.02,0.601794,-0.273268,-0.165606
5867.03,0.600818,-0.268386,-0.185138
5867.04,0.599841,-0.25862,-0.202716
5867.05,0.600818,-0.243972,-0.220294
5867.06,0.600818,-0.228347,-0.232989
5867.07,0.599841,-0.208815,-0.237872
5867.08,0.599841,-0.189284,-0.243731
5867.09,0.599841,-0.162917,-0.243731
5867.1,0.599841,-0.138503,-0.241778
5867.11,0.599841,-0.1053,-0.228106
5867.12,0.599841,-0.07405,-0.220294
5867.13,0.601794,-0.038893,-0.19881
5867.14,0.599841,0.003099,-0.175372
5867.15,0.599841,0.043138,-0.151935
5867.16,0.599841,0.090013,-0.123614
5867.17,0.600818,0.132982,-0.094317
5867.18,0.599841,0.18181,-0.063067
5867.19,0.601794,0.219896,-0.030841
5867.2,0.601794,0.262864,0.008222
5867.21,0.596912,0.296068,0.041425
5867.22,0.600818,0.324388,0.074628
5867.23,0.599841,0.345872,0.109784
5867.24,0.600818,0.360521,0.142987
5867.25,0.599841,0.371263,0.17619
5867.26,0.601794,0.371263,0.208417
5867.27,0.600818,0.374193,0.235761
5867.28,0.600818,0.36638,0.258222
5867.29,0.600818,0.334154,0.283612
5867.3,0.600818,0.310716,0.303144
5867.31,0.599841,0.293138,0.316815
5867.32,0.601794,0.268724,0.331464
5867.33,0.601794,0.242357,0.337323
5867.34,0.600818,0.215013,0.340253
5867.35,0.599841,0.187669,0.33537
5867.36,0.601794,0.155443,0.326581
5867.37,0.600818,0.123216,0.308026
5867.38,0.600818,0.08806,0.285565
5867.39,0.600818,0.048997,0.259198
5867.4,0.600818,0.013841,0.224042
5867.41,0.600818,-0.019362,0.141034
5867.42,0.600818,-0.044753,0.14494
5867.43,0.599841,-0.107253,0.115644
5867.44,0.599841,-0.152175,0.072675
5867.45,0.600818,-0.189284,0.035565
5867.46,0.599841,-0.22444,0.001386
5867.47,0.599841,-0.229323,-0.031817
5867.48,0.601794,-0.246901,-0.064044
5867.49,0.599841,-0.265456,-0.092364
5867.5,0.601794,-0.278151,-0.114825
5867.51,0.599841,-0.278151,-0.140216
5867.52,0.600818,-0.275221,-0.160724
5867.53,0.600818,-0.271315,-0.184161
5867.54,0.599841,-0.259596,-0.201739
5867.55,0.601794,-0.246901,-0.219317
5867.56,0.601794,-0.22737,-0.229083
5867.57,0.601794,-0.209792,-0.239825
5867.58,0.600818,-0.186354,-0.244708
5867.59,0.600818,-0.162917,-0.243731
5867.6,0.600818,-0.134597,-0.242755
5867.61,0.599841,-0.103347,-0.232013
5867.62,0.602771,-0.07405,-0.219317
5867.63,0.600818,-0.035964,-0.19881
5867.64,0.600818,0.002122,-0.176349
5867.65,0.600818,0.045091,-0.151935
5867.66,0.599841,0.089036,-0.122638
5867.67,0.600818,0.132982,-0.094317
5867.68,0.600818,0.17888,-0.063067
5867.69,0.601794,0.218919,-0.027911
5867.7,0.598865,0.260911,0.004315
5867.71,0.599841,0.293138,0.039472
5867.72,0.599841,0.319505,0.075604
5867.73,0.600818,0.342943,0.109784
5867.74,0.600818,0.356614,0.142987
5867.75,0.599841,0.368333,0.178144
5867.76,0.597888,0.370286,0.206464
5867.77,0.599841,0.372239,0.235761
5867.78,0.599841,0.361497,0.259198
5867.79,0.598865,0.326341,0.284589
5867.8,0.600818,0.308763,0.30119
5867.81,0.600818,0.289232,0.315839
5867.82,0.600818,0.266771,0.33244
5867.83,0.600818,0.24138,0.3383
5867.84,0.601794,0.217943,0.336347
5867.85,0.601794,0.187669,0.336347
5867.86,0.599841,0.155443,0.323651
5867.87,0.599841,0.124193,0.30705
5867.88,0.600818,0.087083,0.283612
5867.89,0.600818,0.059739,0.258222
5867.9,0.600818,0.051927,0.223065
5867.91,0.600818,0.012864,0.18205
5867.92,0.598865,-0.023268,0.153729
5867.93,0.599841,-0.059401,0.115644
5867.94,0.599841,-0.118972,0.076581
5867.95,0.601794,-0.185378,0.037519
5867.96,0.600818,-0.218581,0.002362
5867.97,0.600818,-0.233229,-0.030841
5867.98,0.600818,-0.242995,-0.062091
5867.99,0.600818,-0.259596,-0.090411
5868,0.600818,-0.272292,-0.114825
5868.01,0.601794,-0.277175,-0.139239
5868.02,0.600818,-0.275221,-0.162677
5868.03,0.600818,-0.268386,-0.183185
5868.04,0.600818,-0.259596,-0.203692
5868.05,0.600818,-0.244948,-0.221271
5868.06,0.601794,-0.231276,-0.232989
5868.07,0.600818,-0.211745,-0.239825
5868.08,0.601794,-0.190261,-0.244708
5868.09,0.601794,-0.166823,-0.246661
5868.1,0.600818,-0.139479,-0.240802
5868.11,0.600818,-0.109206,-0.234942
5868.12,0.600818,-0.075026,-0.219317
5868.13,0.600818,-0.040847,-0.199786
5868.14,0.599841,0.002122,-0.178302
5868.15,0.600818,0.043138,-0.153888
5868.16,0.600818,0.087083,-0.122638
5868.17,0.601794,0.132982,-0.096271
5868.18,0.599841,0.179857,-0.063067
5868.19,0.600818,0.221849,-0.028888
5868.2,0.599841,0.257982,0.004315
5868.21,0.600818,0.293138,0.040448
5868.22,0.599841,0.320482,0.076581
5868.23,0.599841,0.344896,0.107831
5868.24,0.600818,0.359544,0.142011
5868.25,0.598865,0.371263,0.175214
5868.26,0.600818,0.375169,0.204511
5868.27,0.600818,0.375169,0.232831
5868.28,0.600818,0.365404,0.260175
5868.29,0.599841,0.33513,0.279706
5868.3,0.600818,0.310716,0.300214
5868.31,0.600818,0.293138,0.314862
5868.32,0.597888,0.2697,0.324628
5868.33,0.599841,0.242357,0.331464
5868.34,0.599841,0.215989,0.336347
5868.35,0.601794,0.184739,0.33244
5868.36,0.599841,0.155443,0.322675
5868.37,0.600818,0.121263,0.305097
5868.38,0.598865,0.087083,0.281659
5868.39,0.600818,0.048997,0.258222
5868.4,0.599841,0.036302,0.225995
5868.41,0.598865,0.014818,0.194745
5868.42,0.599841,-0.032057,0.159589
5868.43,0.600818,-0.081862,0.120526
5868.44,0.599841,-0.153151,0.079511
5868.45,0.601794,-0.189284,0.042401
5868.46,0.599841,-0.22444,0.006269
5868.47,0.598865,-0.228347,-0.029864
5868.48,0.601794,-0.247878,-0.059161
5868.49,0.599841,-0.265456,-0.087481
5868.5,0.601794,-0.275221,-0.112872
5868.51,0.599841,-0.277175,-0.141192
5868.52,0.601794,-0.275221,-0.163653
5868.53,0.601794,-0.269362,-0.184161
5868.54,0.601794,-0.256667,-0.205646
5868.55,0.600818,-0.243972,-0.221271
5868.56,0.599841,-0.225417,-0.236896
5868.57,0.601794,-0.207839,-0.243731
5868.58,0.599841,-0.183425,-0.245685
5868.59,0.600818,-0.159011,-0.247638
5868.6,0.600818,-0.131667,-0.245685
5868.61,0.598865,-0.101393,-0.235919
5868.62,0.599841,-0.06819,-0.221271
5868.63,0.601794,-0.032057,-0.203692
5868.64,0.600818,0.007982,-0.181231
5868.65,0.599841,0.051927,-0.155841
5868.66,0.599841,0.092943,-0.129474
5868.67,0.599841,0.140794,-0.0992
5868.68,0.600818,0.184739,-0.068927
5868.69,0.599841,0.226732,-0.035724
5868.7,0.599841,0.263841,-0.000567
5868.71,0.600818,0.298021,0.034589
5868.72,0.599841,0.326341,0.069745
5868.73,0.600818,0.344896,0.104901
5868.74,0.599841,0.365404,0.139081
5868.75,0.602771,0.373216,0.171308
5868.76,0.600818,0.378099,0.204511
5868.77,0.600818,0.377122,0.231854
5868.78,0.600818,0.372239,0.256269
5868.79,0.601794,0.336107,0.281659
5868.8,0.600818,0.314622,0.300214
5868.81,0.601794,0.296068,0.324628
5868.82,0.601794,0.271654,0.336347
5868.83,0.598865,0.246263,0.334394
5868.84,0.600818,0.216966,0.339276
5868.85,0.599841,0.188646,0.334394
5868.86,0.598865,0.157396,0.324628
5868.87,0.602771,0.124193,0.308026
5868.88,0.599841,0.090013,0.287519
5868.89,0.599841,0.051927,0.259198
5868.9,0.601794,0.017747,0.225995
5868.91,0.600818,-0.01155,0.185956
5868.92,0.601794,-0.0428,0.157636
5868.93,0.600818,-0.090651,0.118573
5868.94,0.601794,-0.146315,0.078534
5868.95,0.598865,-0.179518,0.041425
5868.96,0.602771,-0.216628,0.003339
5868.97,0.599841,-0.229323,-0.026935
5868.98,0.599841,-0.240065,-0.060138
5868.99,0.598865,-0.25862,-0.087481
5869,0.599841,-0.270339,-0.112872
5869.01,0.601794,-0.276198,-0.139239
5869.02,0.599841,-0.272292,-0.163653
5869.03,0.599841,-0.268386,-0.182208
5869.04,0.598865,-0.25569,-0.205646
5869.05,0.600818,-0.242018,-0.223224
5869.06,0.601794,-0.225417,-0.235919
5869.07,0.599841,-0.204909,-0.243731
5869.08,0.600818,-0.184401,-0.247638
5869.09,0.599841,-0.159011,-0.250567
5869.1,0.600818,-0.132643,-0.246661
5869.11,0.601794,-0.101393,-0.237872
5869.12,0.600818,-0.067214,-0.2242
5869.13,0.599841,-0.031081,-0.205646
5869.14,0.599841,0.008958,-0.185138
5869.15,0.600818,0.049974,-0.1617
5869.16,0.601794,0.093919,-0.131427
5869.17,0.599841,0.137864,-0.10213
5869.18,0.599841,0.184739,-0.07381
5869.19,0.601794,0.224778,-0.037677
5869.2,0.600818,0.265794,-0.001544
5869.21,0.601794,0.299974,0.033612
5869.22,0.600818,0.325364,0.067792
5869.23,0.600818,0.348802,0.102948
5869.24,0.600818,0.364427,0.137128
5869.25,0.598865,0.377122,0.170331
5869.26,0.600818,0.378099,0.201581
5869.27,0.598865,0.378099,0.229901
5869.28,0.600818,0.36931,0.254315
5869.29,0.600818,0.337083,0.278729
5869.3,0.600818,0.314622,0.298261
5869.31,0.599841,0.293138,0.312909
5869.32,0.600818,0.267747,0.329511
5869.33,0.600818,0.243333,0.334394
5869.34,0.599841,0.215989,0.3383
5869.35,0.602771,0.185716,0.33537
5869.36,0.602771,0.152513,0.326581
5869.37,0.600818,0.11931,0.309979
5869.38,0.600818,0.0822,0.286542
5869.39,0.601794,0.047044,0.260175
5869.4,0.601794,0.017747,0.229901
5869.41,0.599841,-0.009597,0.148847
5869.42,0.598865,-0.061354,0.160565
5869.43,0.598865,-0.10237,0.122479
5869.44,0.598865,-0.152175,0.079511
5869.45,0.599841,-0.190261,0.039472
5869.46,0.600818,-0.22737,0.002362
5869.47,0.600818,-0.231276,-0.030841
5869.48,0.599841,-0.247878,-0.065021
5869.49,0.600818,-0.266432,-0.093341
5869.5,0.599841,-0.275221,-0.117755
5869.51,0.599841,-0.281081,-0.146075
5869.52,0.601794,-0.277175,-0.16756
5869.53,0.601794,-0.272292,-0.187091
5869.54,0.600818,-0.25862,-0.205646
5869.55,0.602771,-0.244948,-0.2242
5869.56,0.602771,-0.226393,-0.235919
5869.57,0.600818,-0.207839,-0.246661
5869.58,0.600818,-0.184401,-0.249591
5869.59,0.600818,-0.159011,-0.250567
5869.6,0.600818,-0.129714,-0.246661
5869.61,0.600818,-0.098464,-0.237872
5869.62,0.600818,-0.065261,-0.22713
5869.63,0.600818,-0.029128,-0.209552
5869.64,0.600818,0.010911,-0.186114
5869.65,0.599841,0.052903,-0.1617
5869.66,0.600818,0.094896,-0.134356
5869.67,0.600818,0.137864,-0.10213
5869.68,0.599841,0.187669,-0.07088
5869.69,0.601794,0.226732,-0.037677
5869.7,0.599841,0.265794,-0.000567
5869.71,0.600818,0.297044,0.033612
5869.72,0.599841,0.326341,0.067792
5869.73,0.601794,0.346849,0.102948
5869.74,0.600818,0.362474,0.136151
5869.75,0.600818,0.375169,0.170331
5869.76,0.601794,0.374193,0.200604
5869.77,0.598865,0.375169,0.227948
5869.78,0.601794,0.365404,0.252362
5869.79,0.600818,0.331224,0.276776
5869.8,0.599841,0.305833,0.296308
5869.81,0.599841,0.285325,0.310956
5869.82,0.600818,0.260911,0.322675
5869.83,0.600818,0.232591,0.33244
5869.84,0.600818,0.205247,0.336347
5869.85,0.601794,0.173997,0.333417
5869.86,0.598865,0.140794,0.324628
5869.87,0.599841,0.102708,0.30705
5869.88,0.600818,0.074388,0.286542
5869.89,0.599841,0.040208,0.262128
5869.9,0.600818,0.014818,0.229901
5869.91,0.599841,-0.03694,0.156659
5869.92,0.599841,-0.070143,0.162519
5869.93,0.599841,-0.117995,0.122479
5869.94,0.600818,-0.159987,0.081464
5869.95,0.601794,-0.195143,0.044354
5869.96,0.599841,-0.2303,0.005292
5869.97,0.600818,-0.235182,-0.028888
5869.98,0.601794,-0.253737,-0.062091
5869.99,0.600818,-0.270339,-0.089435
5870,0.601794,-0.281081,-0.115802
5870.01,0.599841,-0.285964,-0.142169
5870.02,0.600818,-0.282057,-0.163653
5870.03,0.600818,-0.275221,-0.187091
5870.04,0.600818,-0.265456,-0.204669
5870.05,0.600818,-0.251784,-0.220294
5870.06,0.600818,-0.234206,-0.234942
5870.07,0.600818,-0.214675,-0.245685
5870.08,0.599841,-0.191237,-0.248614
5870.09,0.599841,-0.165847,-0.250567
5870.1,0.601794,-0.137526,-0.248614
5870.11,0.600818,-0.1053,-0.239825
5870.12,0.600818,-0.07405,-0.22713
5870.13,0.599841,-0.035964,-0.209552
5870.14,0.600818,0.004075,-0.187091
5870.15,0.598865,0.045091,-0.162677
5870.16,0.599841,0.091966,-0.13338
5870.17,0.600818,0.134935,-0.104083
5870.18,0.598865,0.183763,-0.071856
5870.19,0.599841,0.223802,-0.038653
5870.2,0.599841,0.263841,-0.002521
5870.21,0.601794,0.296068,0.033612
5870.22,0.599841,0.326341,0.069745
5870.23,0.599841,0.344896,0.105878
5870.24,0.600818,0.360521,0.141034
5870.25,0.601794,0.372239,0.174237
5870.26,0.600818,0.373216,0.204511
5870.27,0.598865,0.373216,0.233808
5870.28,0.600818,0.362474,0.257245
5870.29,0.600818,0.323411,0.274823
5870.3,0.600818,0.304857,0.30119
5870.31,0.600818,0.288255,0.315839
5870.32,0.600818,0.283372,0.326581
5870.33,0.597888,0.254075,0.33537
5870.34,0.599841,0.21013,0.3383
5870.35,0.601794,0.171068,0.334394
5870.36,0.600818,0.141771,0.326581
5870.37,0.600818,0.112474,0.310956
5870.38,0.599841,0.073411,0.287519
5870.39,0.600818,0.036302,0.264081
5870.4,0.599841,-0.001784,0.232831
5870.41,0.600818,-0.041823,0.198651
5870.42,0.600818,-0.082839,0.164472
5870.43,0.599841,-0.120925,0.124433
5870.44,0.599841,-0.16194,0.084394
5870.45,0.600818,-0.19612,0.044354
5870.46,0.600818,-0.2303,0.008222
5870.47,0.599841,-0.248854,-0.021075
5870.48,0.600818,-0.253737,-0.059161
5870.49,0.601794,-0.272292,-0.085528
5870.5,0.600818,-0.281081,-0.112872
5870.51,0.600818,-0.285964,-0.137286
5870.52,0.599841,-0.282057,-0.159747
5870.53,0.602771,-0.276198,-0.185138
5870.54,0.599841,-0.263503,-0.201739
5870.55,0.599841,-0.251784,-0.220294
5870.56,0.599841,-0.232253,-0.235919
5870.57,0.600818,-0.212722,-0.241778
5870.58,0.598865,-0.190261,-0.244708
5870.59,0.599841,-0.163893,-0.247638
5870.6,0.600818,-0.137526,-0.244708
5870.61,0.599841,-0.106276,-0.235919
5870.62,0.600818,-0.075026,-0.223224
5870.63,0.599841,-0.035964,-0.204669
5870.64,0.600818,0.001146,-0.184161
5870.65,0.600818,0.047044,-0.158771
5870.66,0.600818,0.087083,-0.131427
5870.67,0.600818,0.132005,-0.101153
5870.68,0.601794,0.17888,-0.06795
5870.69,0.601794,0.219896,-0.034747
5870.7,0.599841,0.258958,0.000409
5870.71,0.599841,0.292161,0.038495
5870.72,0.598865,0.321458,0.070722
5870.73,0.600818,0.340013,0.105878
5870.74,0.598865,0.357591,0.140058
5870.75,0.600818,0.36638,0.173261
5870.76,0.598865,0.370286,0.202558
5870.77,0.601794,0.36638,0.230878
5870.78,0.600818,0.352708,0.255292
5870.79,0.600818,0.320482,0.276776
5870.8,0.599841,0.30095,0.297284
5870.81,0.598865,0.285325,0.312909
5870.82,0.600818,0.266771,0.323651
5870.83,0.599841,0.233568,0.330487
5870.84,0.600818,0.205247,0.333417
5870.85,0.600818,0.177903,0.330487
5870.86,0.601794,0.1447,0.323651
5870.87,0.600818,0.114427,0.309979
5870.88,0.600818,0.078294,0.287519
5870.89,0.600818,0.043138,0.263104
5870.9,0.600818,0.004075,0.232831
5870.91,0.601794,-0.035964,0.201581
5870.92,0.599841,-0.070143,0.164472
5870.93,0.601794,-0.117018,0.126386
5870.94,0.598865,-0.155104,0.08537
5870.95,0.601794,-0.195143,0.046308
5870.96,0.600818,-0.228347,0.010175
5870.97,0.601794,-0.229323,-0.024981
5870.98,0.600818,-0.251784,-0.058185
5870.99,0.600818,-0.271315,-0.084552
5871,0.598865,-0.280104,-0.110919
5871.01,0.600818,-0.284987,-0.138263
5871.02,0.601794,-0.285964,-0.162677
5871.03,0.599841,-0.277175,-0.182208
5871.04,0.600818,-0.266432,-0.202716
5871.05,0.600818,-0.252761,-0.221271
5871.06,0.601794,-0.237136,-0.232989
5871.07,0.600818,-0.215651,-0.242755
5871.08,0.602771,-0.19612,-0.247638
5871.09,0.599841,-0.171706,-0.249591
5871.1,0.598865,-0.142409,-0.245685
5871.11,0.601794,-0.114089,-0.237872
5871.12,0.600818,-0.079909,-0.223224
5871.13,0.600818,-0.0428,-0.208575
5871.14,0.600818,-0.001784,-0.182208
5871.15,0.600818,0.035325,-0.157794
5871.16,0.599841,0.083177,-0.129474
5871.17,0.601794,0.129075,-0.098224
5871.18,0.600818,0.173997,-0.065997
5871.19,0.600818,0.218919,-0.034747
5871.2,0.600818,0.256029,0.001386
5871.21,0.599841,0.292161,0.036542
5871.22,0.601794,0.321458,0.069745
5871.23,0.599841,0.344896,0.104901
5871.24,0.599841,0.359544,0.139081
5871.25,0.600818,0.373216,0.170331
5871.26,0.600818,0.373216,0.198651
5871.27,0.599841,0.372239,0.226972
5871.28,0.600818,0.364427,0.252362
5871.29,0.601794,0.328294,0.27287
5871.3,0.600818,0.308763,0.292401
5871.31,0.601794,0.287279,0.30705
5871.32,0.600818,0.263841,0.319745
5871.33,0.601794,0.236497,0.328534
5871.34,0.599841,0.21013,0.331464
5871.35,0.598865,0.180833,0.330487
5871.36,0.600818,0.14763,0.322675
5871.37,0.598865,0.115403,0.305097
5871.38,0.600818,0.080247,0.284589
5871.39,0.599841,0.046068,0.261151
5871.4,0.600818,0.011888,0.227948
5871.41,0.601794,-0.022292,0.194745
5871.42,0.601794,-0.073073,0.158612
5871.43,0.599841,-0.113112,0.120526
5871.44,0.601794,-0.152175,0.081464
5871.45,0.599841,-0.191237,0.045331
5871.46,0.600818,-0.223464,0.006269
5871.47,0.600818,-0.225417,-0.028888
5871.48,0.598865,-0.246901,-0.058185
5871.49,0.599841,-0.267409,-0.089435
5871.5,0.599841,-0.276198,-0.113849
5871.51,0.600818,-0.281081,-0.138263
5871.52,0.600818,-0.278151,-0.162677
5871.53,0.600818,-0.271315,-0.185138
5871.54,0.601794,-0.259596,-0.203692
5871.55,0.599841,-0.247878,-0.2242
5871.56,0.600818,-0.231276,-0.235919
5871.57,0.601794,-0.212722,-0.244708
5871.58,0.599841,-0.189284,-0.249591
5871.59,0.600818,-0.165847,-0.248614
5871.6,0.599841,-0.139479,-0.248614
5871.61,0.600818,-0.1053,-0.239825
5871.62,0.602771,-0.076979,-0.223224
5871.63,0.599841,-0.037917,-0.206622
5871.64,0.601794,0.000169,-0.188067
5871.65,0.600818,0.042161,-0.160724
5871.66,0.599841,0.08513,-0.13338
5871.67,0.599841,0.129075,-0.104083
5871.68,0.599841,0.17595,-0.07088
5871.69,0.599841,0.216966,-0.037677
5871.7,0.600818,0.258958,-0.004474
5871.71,0.599841,0.289232,0.029706
5871.72,0.599841,0.319505,0.067792
5871.73,0.599841,0.340013,0.099042
5871.74,0.599841,0.356614,0.135175
5871.75,0.600818,0.36638,0.167401
5871.76,0.599841,0.371263,0.196698
5871.77,0.600818,0.370286,0.224042
5871.78,0.601794,0.361497,0.251386
5871.79,0.600818,0.329271,0.273847
5871.8,0.601794,0.304857,0.292401
5871.81,0.601794,0.287279,0.309003
5871.82,0.600818,0.263841,0.329511
5871.83,0.600818,0.240403,0.327558
5871.84,0.602771,0.209153,0.33244
5871.85,0.599841,0.18181,0.330487
5871.86,0.600818,0.15056,0.322675
5871.87,0.599841,0.11931,0.30705
5871.88,0.599841,0.086107,0.284589
5871.89,0.599841,0.049974,0.257245
5871.9,0.599841,0.015794,0.228925
5871.91,0.600818,-0.022292,0.195722
5871.92,0.600818,-0.065261,0.159589
5871.93,0.599841,-0.10237,0.120526
