Time,calib,upstream,downstream
5440.11,0.596912,-0.078932,0.048261
5440.12,0.597888,-0.103347,0.017987
5440.13,0.600818,-0.123854,-0.010333
5440.14,0.599841,-0.144362,-0.0367
5440.15,0.597888,-0.159011,-0.059161
5440.16,0.595935,-0.172682,-0.078692
5440.17,0.599841,-0.182448,-0.097247
5440.18,0.599841,-0.188307,-0.112872
5440.19,0.597888,-0.191237,-0.122638
5440.2,0.597888,-0.191237,-0.131427
5440.21,0.598865,-0.188307,-0.140216
5440.22,0.600818,-0.182448,-0.149005
5440.23,0.596912,-0.168776,-0.153888
5440.24,0.598865,-0.159011,-0.154864
5440.25,0.599841,-0.140456,-0.156817
5440.26,0.597888,-0.124831,-0.157794
5440.27,0.596912,-0.098464,-0.154864
5440.28,0.600818,-0.076979,-0.149005
5440.29,0.599841,-0.041823,-0.141192
5440.3,0.597888,-0.018386,-0.132403
5440.31,0.597888,0.012864,-0.119708
5440.32,0.600818,0.043138,-0.103106
5440.33,0.596912,0.078294,-0.091388
5440.34,0.598865,0.107591,-0.072833
5440.35,0.598865,0.139818,-0.048419
5440.36,0.599841,0.168138,-0.024005
5440.37,0.597888,0.198411,0.000409
5440.38,0.598865,0.221849,0.023847
5440.39,0.598865,0.242357,0.055097
5440.4,0.599841,0.257005,0.083417
5440.41,0.596912,0.271654,0.108808
5440.42,0.595935,0.279466,0.139081
5440.43,0.599841,0.282396,0.168378
5440.44,0.598865,0.283372,0.193769
5440.45,0.597888,0.282396,0.218183
5440.46,0.597888,0.273607,0.24162
5440.47,0.599841,0.261888,0.259198
5440.48,0.597888,0.251146,0.273847
5440.49,0.595935,0.233568,0.280683
5440.5,0.597888,0.216966,0.287519
5440.51,0.600818,0.192552,0.286542
5440.52,0.599841,0.164232,0.279706
5440.53,0.596912,0.118333,0.267987
5440.54,0.598865,0.090013,0.250409
5440.55,0.600818,0.059739,0.229901
5440.56,0.596912,0.034349,0.205487
5440.57,0.595935,0.005052,0.177167
5440.58,0.597888,-0.024245,0.149823
5440.59,0.598865,-0.053542,0.11662
5440.6,0.597888,-0.069167,0.083417
5440.61,0.596912,-0.076979,0.052167
5440.62,0.598865,-0.10237,0.02287
5440.63,0.600818,-0.127761,-0.00838
5440.64,0.595935,-0.144362,-0.032794
5440.65,0.597888,-0.163893,-0.057208
5440.66,0.600818,-0.175612,-0.076739
5440.67,0.597888,-0.185378,-0.095294
5440.68,0.597888,-0.189284,-0.108966
5440.69,0.598865,-0.19612,-0.121661
5440.7,0.600818,-0.19612,-0.132403
5440.71,0.596912,-0.19319,-0.140216
5440.72,0.596912,-0.186354,-0.144122
5440.73,0.600818,-0.178542,-0.149981
5440.74,0.596912,-0.16487,-0.153888
5440.75,0.596912,-0.150222,-0.156817
5440.76,0.597888,-0.13069,-0.154864
5440.77,0.598865,-0.110182,-0.150958
5440.78,0.599841,-0.086745,-0.148028
5440.79,0.596912,-0.056472,-0.141192
5440.8,0.597888,-0.031081,-0.131427
5440.81,0.600818,0.002122,-0.120685
5440.82,0.597888,0.034349,-0.107989
5440.83,0.597888,0.068528,-0.091388
5440.84,0.600818,0.096849,-0.072833
5440.85,0.600818,0.128099,-0.049396
5440.86,0.596912,0.158372,-0.026935
5440.87,0.598865,0.187669,-0.002521
5440.88,0.602771,0.208177,0.02287
5440.89,0.599841,0.231614,0.050214
5440.9,0.597888,0.248216,0.081464
5440.91,0.595935,0.263841,0.107831
5440.92,0.600818,0.268724,0.137128
5440.93,0.598865,0.27556,0.165448
5440.94,0.594959,0.273607,0.190839
5440.95,0.596912,0.27263,0.216229
5440.96,0.599841,0.265794,0.237714
5440.97,0.599841,0.257982,0.258222
5440.98,0.596912,0.24431,0.271894
5440.99,0.598865,0.231614,0.283612
5441,0.600818,0.211107,0.287519
5441.01,0.595935,0.191575,0.287519
5441.02,0.596912,0.168138,0.283612
5441.03,0.599841,0.125169,0.27287
5441.04,0.597888,0.090989,0.256269
5441.05,0.596912,0.061693,0.234784
5441.06,0.597888,0.027513,0.21037
5441.07,0.600818,0.006028,0.183026
5441.08,0.598865,-0.023268,0.152753
5441.09,0.597888,-0.051589,0.121503
5441.1,0.598865,-0.073073,0.090253
5441.11,0.599841,-0.078932,0.059003
5441.12,0.597888,-0.101393,0.0258
5441.13,0.594959,-0.124831,-0.002521
5441.14,0.597888,-0.145339,-0.028888
5441.15,0.600818,-0.162917,-0.051349
5441.16,0.595935,-0.174636,-0.071856
5441.17,0.596912,-0.187331,-0.091388
5441.18,0.598865,-0.19319,-0.106036
5441.19,0.599841,-0.198073,-0.118731
5441.2,0.595935,-0.19612,-0.13045
5441.21,0.596912,-0.19319,-0.137286
5441.22,0.599841,-0.186354,-0.146075
5441.23,0.600818,-0.179518,-0.150958
5441.24,0.595935,-0.16487,-0.153888
5441.25,0.597888,-0.149245,-0.155841
5441.26,0.599841,-0.122878,-0.153888
5441.27,0.598865,-0.110182,-0.153888
5441.28,0.596912,-0.084792,-0.147052
5441.29,0.598865,-0.059401,-0.142169
5441.3,0.598865,-0.028151,-0.125567
5441.31,0.599841,-0.000807,-0.119708
5441.32,0.596912,0.033372,-0.106036
5441.33,0.597888,0.061693,-0.088458
5441.34,0.599841,0.095872,-0.06795
5441.35,0.598865,0.127122,-0.048419
5441.36,0.597888,0.157396,-0.025958
5441.37,0.599841,0.182786,0.001386
5441.38,0.600818,0.2072,0.027753
5441.39,0.597888,0.227708,0.05412
5441.4,0.597888,0.246263,0.081464
5441.41,0.598865,0.257005,0.112714
5441.42,0.599841,0.265794,0.140058
5441.43,0.596912,0.27263,0.165448
5441.44,0.595935,0.273607,0.192792
5441.45,0.599841,0.267747,0.220136
5441.46,0.601794,0.259935,0.240644
5441.47,0.597888,0.254075,0.260175
5441.48,0.598865,0.240403,0.27287
5441.49,0.600818,0.222825,0.285565
5441.5,0.600818,0.204271,0.288495
5441.51,0.596912,0.184739,0.289472
5441.52,0.598865,0.159349,0.282636
5441.53,0.599841,0.104661,0.27287
5441.54,0.600818,0.075364,0.255292
5441.55,0.596912,0.05388,0.234784
5441.56,0.597888,0.024583,0.209394
5441.57,0.600818,-0.003737,0.181073
5441.58,0.597888,-0.033034,0.1508
5441.59,0.597888,-0.061354,0.11955
5441.6,0.599841,-0.089675,0.087323
5441.61,0.600818,-0.104323,0.056073
5441.62,0.597888,-0.110182,0.020917
5441.63,0.597888,-0.132643,-0.00545
5441.64,0.598865,-0.153151,-0.032794
5441.65,0.599841,-0.1678,-0.056231
5441.66,0.597888,-0.182448,-0.077716
5441.67,0.599841,-0.19319,-0.095294
5441.68,0.600818,-0.200026,-0.109942
5441.69,0.598865,-0.201979,-0.125567
5441.7,0.596912,-0.200026,-0.134356
5441.71,0.599841,-0.19905,-0.141192
5441.72,0.599841,-0.192214,-0.149981
5441.73,0.596912,-0.183425,-0.154864
5441.74,0.597888,-0.168776,-0.157794
5441.75,0.600818,-0.153151,-0.157794
5441.76,0.596912,-0.126784,-0.158771
5441.77,0.596912,-0.111159,-0.156817
5441.78,0.597888,-0.087722,-0.149981
5441.79,0.600818,-0.055495,-0.140216
5441.8,0.598865,-0.029128,-0.13631
5441.81,0.595935,-0.000807,-0.117755
5441.82,0.599841,0.030443,-0.108966
5441.83,0.600818,0.061693,-0.095294
5441.84,0.595935,0.095872,-0.072833
5441.85,0.597888,0.126146,-0.052325
5441.86,0.600818,0.156419,-0.031817
5441.87,0.598865,0.18181,-0.004474
5441.88,0.595935,0.208177,0.01994
5441.89,0.598865,0.224778,0.048261
5441.9,0.599841,0.243333,0.074628
5441.91,0.598865,0.255052,0.094159
5441.92,0.595935,0.266771,0.132245
5441.93,0.598865,0.268724,0.160565
5441.94,0.598865,0.270677,0.187909
5441.95,0.597888,0.266771,0.211347
5441.96,0.596912,0.260911,0.235761
5441.97,0.600818,0.250169,0.254315
5441.98,0.597888,0.23845,0.26994
5441.99,0.595935,0.223802,0.278729
5442,0.598865,0.205247,0.284589
5442.01,0.600818,0.182786,0.286542
5442.02,0.597888,0.161302,0.281659
5442.03,0.595935,0.115403,0.268964
5442.04,0.599841,0.083177,0.253339
5442.05,0.600818,0.05388,0.231854
5442.06,0.597888,0.029466,0.206464
5442.07,0.596912,-0.000807,0.181073
5442.08,0.599841,-0.028151,0.149823
5442.09,0.599841,-0.057448,0.117597
5442.1,0.596912,-0.082839,0.091229
5442.11,0.598865,-0.080886,0.05412
5442.12,0.598865,-0.1053,0.024823
5442.13,0.597888,-0.125807,-0.007403
5442.14,0.597888,-0.144362,-0.033771
5442.15,0.600818,-0.159987,-0.055255
5442.16,0.599841,-0.174636,-0.077716
5442.17,0.597888,-0.182448,-0.098224
5442.18,0.596912,-0.19319,-0.112872
5442.19,0.599841,-0.19319,-0.124591
5442.2,0.599841,-0.194167,-0.137286
5442.21,0.597888,-0.186354,-0.145099
5442.22,0.598865,-0.183425,-0.152911
5442.23,0.600818,-0.173659,-0.155841
5442.24,0.599841,-0.162917,-0.159747
5442.25,0.595935,-0.132643,-0.1617
5442.26,0.598865,-0.117018,-0.160724
5442.27,0.600818,-0.092604,-0.158771
5442.28,0.598865,-0.080886,-0.155841
5442.29,0.595935,-0.050612,-0.143146
5442.3,0.599841,-0.013503,-0.135333
5442.31,0.600818,0.008958,-0.126544
5442.32,0.597888,0.041185,-0.113849
5442.33,0.597888,0.072435,-0.096271
5442.34,0.600818,0.101732,-0.077716
5442.35,0.598865,0.132005,-0.056231
5442.36,0.597888,0.160325,-0.034747
5442.37,0.600818,0.187669,-0.007403
5442.38,0.600818,0.209153,0.017011
5442.39,0.596912,0.228685,0.042401
5442.4,0.595935,0.247239,0.070722
5442.41,0.599841,0.256029,0.100019
5442.42,0.598865,0.267747,0.128339
5442.43,0.595935,0.2697,0.154706
5442.44,0.597888,0.270677,0.181073
5442.45,0.600818,0.265794,0.205487
5442.46,0.598865,0.258958,0.228925
5442.47,0.595935,0.250169,0.247479
5442.48,0.598865,0.237474,0.258222
5442.49,0.599841,0.220872,0.26994
5442.5,0.598865,0.204271,0.277753
5442.51,0.595935,0.183763,0.278729
5442.52,0.597888,0.162278,0.270917
5442.53,0.600818,0.096849,0.259198
5442.54,0.597888,0.081224,0.242597
5442.55,0.595935,0.057786,0.224042
5442.56,0.599841,0.027513,0.199628
5442.57,0.598865,0.001146,0.170331
5442.58,0.596912,-0.027175,0.139081
5442.59,0.596912,-0.051589,0.108808
5442.6,0.600818,-0.082839,0.077558
5442.61,0.598865,-0.087722,0.047284
5442.62,0.596912,-0.101393,0.013104
5442.63,0.598865,-0.120925,-0.012286
5442.64,0.600818,-0.143386,-0.035724
5442.65,0.595935,-0.155104,-0.060138
5442.66,0.597888,-0.168776,-0.081622
5442.67,0.598865,-0.178542,-0.100177
5442.68,0.598865,-0.186354,-0.111896
5442.69,0.596912,-0.187331,-0.123614
5442.7,0.596912,-0.187331,-0.134356
5442.71,0.600818,-0.183425,-0.143146
5442.72,0.598865,-0.175612,-0.149005
5442.73,0.596912,-0.163893,-0.153888
5442.74,0.598865,-0.153151,-0.155841
5442.75,0.600818,-0.134597,-0.157794
5442.76,0.597888,-0.116042,-0.157794
5442.77,0.596912,-0.083815,-0.152911
5442.78,0.599841,-0.070143,-0.148028
5442.79,0.600818,-0.040847,-0.143146
5442.8,0.595935,-0.01155,-0.134356
5442.81,0.597888,0.018724,-0.120685
5442.82,0.599841,0.049974,-0.107989
5442.83,0.596912,0.0822,-0.091388
5442.84,0.596912,0.11345,-0.074786
5442.85,0.596912,0.1447,-0.052325
5442.86,0.598865,0.171068,-0.028888
5442.87,0.597888,0.198411,-0.006427
5442.88,0.595935,0.221849,0.018964
5442.89,0.598865,0.239427,0.047284
5442.9,0.600818,0.254075,0.075604
5442.91,0.598865,0.267747,0.101972
5442.92,0.595935,0.277513,0.131269
5442.93,0.600818,0.276536,0.158612
5442.94,0.599841,0.277513,0.184979
5442.95,0.598865,0.27556,0.208417
5442.96,0.596912,0.267747,0.228925
5442.97,0.599841,0.256029,0.249433
5442.98,0.600818,0.243333,0.262128
5442.99,0.596912,0.228685,0.26994
5443,0.597888,0.209153,0.276776
5443.01,0.600818,0.186693,0.271894
5443.02,0.599841,0.141771,0.265058
5443.03,0.597888,0.115403,0.255292
5443.04,0.597888,0.084153,0.236737
5443.05,0.600818,0.055833,0.2133
5443.06,0.597888,0.030443,0.187909
5443.07,0.596912,-0.000807,0.159589
5443.08,0.598865,-0.028151,0.132245
5443.09,0.601794,-0.059401,0.099042
5443.1,0.595935,-0.081862,0.066815
5443.11,0.597888,-0.084792,0.035565
5443.12,0.600818,-0.103347,0.006269
5443.13,0.599841,-0.126784,-0.022052
5443.14,0.596912,-0.140456,-0.050372
5443.15,0.598865,-0.159987,-0.07381
5443.16,0.600818,-0.172682,-0.090411
5443.17,0.599841,-0.183425,-0.108966
5443.18,0.596912,-0.186354,-0.121661
5443.19,0.596912,-0.189284,-0.13631
5443.2,0.599841,-0.187331,-0.142169
5443.21,0.596912,-0.186354,-0.149981
5443.22,0.595935,-0.174636,-0.155841
5443.23,0.599841,-0.1678,-0.158771
5443.24,0.598865,-0.152175,-0.162677
5443.25,0.597888,-0.135573,-0.1617
5443.26,0.596912,-0.115065,-0.157794
5443.27,0.600818,-0.087722,-0.152911
5443.28,0.599841,-0.061354,-0.145099
5443.29,0.596912,-0.040847,-0.138263
5443.3,0.597888,-0.009597,-0.13045
5443.31,0.600818,0.018724,-0.114825
5443.32,0.598865,0.051927,-0.10506
5443.33,0.597888,0.08513,-0.088458
5443.34,0.598865,0.114427,-0.06795
5443.35,0.599841,0.143724,-0.046466
5443.36,0.597888,0.173997,-0.024005
5443.37,0.595935,0.199388,-0.000567
5443.38,0.599841,0.222825,0.0258
5443.39,0.600818,0.239427,0.056073
5443.4,0.596912,0.256029,0.080487
5443.41,0.595935,0.268724,0.109784
5443.42,0.599841,0.274583,0.139081
5443.43,0.599841,0.277513,0.166425
5443.44,0.597888,0.278489,0.192792
5443.45,0.595935,0.274583,0.217206
5443.46,0.598865,0.266771,0.239667
5443.47,0.599841,0.255052,0.258222
5443.48,0.598865,0.246263,0.268964
5443.49,0.595935,0.227708,0.279706
5443.5,0.597888,0.205247,0.279706
5443.51,0.601794,0.186693,0.276776
5443.52,0.599841,0.161302,0.268964
5443.53,0.595935,0.135911,0.255292
5443.54,0.597888,0.08806,0.235761
5443.55,0.600818,0.05095,0.2133
5443.56,0.598865,0.029466,0.187909
5443.57,0.596912,-0.004714,0.158612
5443.58,0.597888,-0.027175,0.127362
5443.59,0.599841,-0.056472,0.095136
5443.6,0.598865,-0.081862,0.063886
5443.61,0.595935,-0.085768,0.031659
5443.62,0.595935,-0.100417,0.002362
5443.63,0.599841,-0.124831,-0.024981
5443.64,0.598865,-0.141432,-0.051349
5443.65,0.597888,-0.158034,-0.075763
5443.66,0.596912,-0.1678,-0.092364
5443.67,0.599841,-0.180495,-0.111896
5443.68,0.601794,-0.185378,-0.124591
5443.69,0.597888,-0.187331,-0.138263
5443.7,0.597888,-0.186354,-0.148028
5443.71,0.598865,-0.183425,-0.152911
5443.72,0.601794,-0.176589,-0.158771
5443.73,0.597888,-0.163893,-0.162677
5443.74,0.596912,-0.151198,-0.163653
5443.75,0.598865,-0.123854,-0.16463
5443.76,0.598865,-0.117995,-0.160724
5443.77,0.597888,-0.092604,-0.156817
5443.78,0.596912,-0.069167,-0.151935
5443.79,0.599841,-0.040847,-0.141192
5443.8,0.599841,-0.013503,-0.127521
5443.81,0.596912,0.0197,-0.119708
5443.82,0.597888,0.051927,-0.104083
5443.83,0.600818,0.083177,-0.087481
5443.84,0.597888,0.110521,-0.065021
5443.85,0.595935,0.141771,-0.044513
5443.86,0.597888,0.171068,-0.022052
5443.87,0.600818,0.195482,0.004315
5443.88,0.596912,0.217943,0.031659
5443.89,0.600818,0.236497,0.058026
5443.9,0.598865,0.251146,0.090253
5443.91,0.599841,0.258958,0.11662
5443.92,0.599841,0.2697,0.145917
5443.93,0.597888,0.268724,0.172284
5443.94,0.597888,0.271654,0.201581
5443.95,0.599841,0.263841,0.225995
5443.96,0.599841,0.257982,0.246503
5443.97,0.595935,0.246263,0.265058
5443.98,0.596912,0.234544,0.278729
5443.99,0.599841,0.215989,0.289472
5444,0.598865,0.197435,0.292401
5444.01,0.596912,0.17595,0.287519
5444.02,0.597888,0.127122,0.279706
5444.03,0.598865,0.099778,0.265058
5444.04,0.599841,0.074388,0.248456
5444.05,0.598865,0.048021,0.224042
5444.06,0.598865,0.0197,0.195722
5444.07,0.598865,-0.007643,0.168378
5444.08,0.600818,-0.035964,0.135175
5444.09,0.596912,-0.063307,0.101972
5444.1,0.595935,-0.088698,0.070722
5444.11,0.597888,-0.086745,0.039472
5444.12,0.599841,-0.107253,0.008222
5444.13,0.598865,-0.128737,-0.019122
5444.14,0.596912,-0.143386,-0.044513
5444.15,0.598865,-0.160964,-0.065021
5444.16,0.599841,-0.173659,-0.084552
5444.17,0.597888,-0.180495,-0.103106
5444.18,0.596912,-0.184401,-0.115802
5444.19,0.598865,-0.184401,-0.128497
5444.2,0.599841,-0.184401,-0.138263
5444.21,0.597888,-0.181472,-0.146075
5444.22,0.594959,-0.168776,-0.150958
5444.23,0.598865,-0.162917,-0.154864
5444.24,0.601794,-0.149245,-0.155841
5444.25,0.595935,-0.13069,-0.158771
5444.26,0.596912,-0.108229,-0.156817
5444.27,0.600818,-0.087722,-0.151935
5444.28,0.599841,-0.063307,-0.145099
5444.29,0.596912,-0.034987,-0.137286
5444.3,0.594959,-0.00569,-0.126544
5444.31,0.597888,0.024583,-0.116778
5444.32,0.600818,0.05388,-0.101153
5444.33,0.597888,0.08806,-0.081622
5444.34,0.596912,0.11931,-0.065021
5444.35,0.598865,0.148607,-0.04256
5444.36,0.599841,0.173997,-0.018146
5444.37,0.597888,0.201341,0.006269
5444.38,0.596912,0.223802,0.032636
5444.39,0.597888,0.242357,0.060956
5444.4,0.599841,0.255052,0.089276
5444.41,0.599841,0.263841,0.11662
5444.42,0.596912,0.273607,0.145917
5444.43,0.597888,0.27556,0.175214
5444.44,0.599841,0.274583,0.201581
5444.45,0.599841,0.268724,0.226972
5444.46,0.597888,0.261888,0.248456
5444.47,0.596912,0.248216,0.266034
5444.48,0.600818,0.235521,0.279706
5444.49,0.599841,0.218919,0.287519
5444.5,0.597888,0.200364,0.291425
5444.51,0.594959,0.179857,0.289472
5444.52,0.600818,0.142747,0.280683
5444.53,0.599841,0.097825,0.267011
5444.54,0.596912,0.069505,0.247479
5444.55,0.595935,0.047044,0.225995
5444.56,0.599841,0.018724,0.199628
5444.57,0.599841,-0.009597,0.171308
5444.58,0.597888,-0.03694,0.139081
5444.59,0.596912,-0.063307,0.107831
5444.6,0.598865,-0.07112,0.075604
5444.61,0.600818,-0.087722,0.044354
5444.62,0.595935,-0.107253,0.011151
5444.63,0.598865,-0.129714,-0.015216
5444.64,0.599841,-0.146315,-0.03963
5444.65,0.599841,-0.162917,-0.062091
5444.66,0.596912,-0.171706,-0.081622
5444.67,0.596912,-0.182448,-0.100177
5444.68,0.599841,-0.187331,-0.111896
5444.69,0.598865,-0.189284,-0.123614
5444.7,0.595935,-0.185378,-0.134356
5444.71,0.595935,-0.182448,-0.142169
5444.72,0.600818,-0.173659,-0.149005
5444.73,0.598865,-0.16194,-0.150958
5444.74,0.596912,-0.146315,-0.153888
5444.75,0.597888,-0.122878,-0.154864
5444.76,0.600818,-0.109206,-0.152911
5444.77,0.598865,-0.088698,-0.148028
5444.78,0.596912,-0.063307,-0.144122
5444.79,0.595935,-0.033034,-0.132403
5444.8,0.599841,-0.004714,-0.122638
5444.81,0.595935,0.028489,-0.111896
5444.82,0.596912,0.060716,-0.097247
5444.83,0.596912,0.091966,-0.080646
5444.84,0.597888,0.126146,-0.059161
5444.85,0.601794,0.152513,-0.037677
5444.86,0.597888,0.184739,-0.012286
5444.87,0.595935,0.208177,0.009198
5444.88,0.597888,0.231614,0.035565
5444.89,0.600818,0.249193,0.064862
5444.9,0.598865,0.262864,0.090253
5444.91,0.595935,0.274583,0.120526
5444.92,0.596912,0.281419,0.148847
5444.93,0.598865,0.283372,0.17619
5444.94,0.598865,0.281419,0.202558
5444.95,0.594959,0.277513,0.227948
5444.96,0.598865,0.2697,0.250409
5444.97,0.599841,0.258958,0.266034
5444.98,0.599841,0.242357,0.279706
5444.99,0.595935,0.227708,0.287519
5445,0.597888,0.2072,0.287519
5445.01,0.599841,0.185716,0.284589
5445.02,0.599841,0.14763,0.276776
5445.03,0.595935,0.106614,0.262128
5445.04,0.596912,0.078294,0.24162
5445.05,0.598865,0.048021,0.218183
5445.06,0.597888,0.020677,0.191815
5445.07,0.595935,-0.006667,0.162519
5445.08,0.595935,-0.034987,0.129315
5445.09,0.601794,-0.064284,0.097089
5445.1,0.599841,-0.088698,0.066815
5445.11,0.597888,-0.095534,0.032636
5445.12,0.595935,-0.1053,0.003339
5445.13,0.599841,-0.128737,-0.023028
5445.14,0.600818,-0.144362,-0.045489
5445.15,0.596912,-0.159987,-0.069903
5445.16,0.595935,-0.169753,-0.088458
5445.17,0.600818,-0.180495,-0.10506
5445.18,0.599841,-0.184401,-0.117755
5445.19,0.597888,-0.184401,-0.128497
5445.2,0.595935,-0.180495,-0.137286
5445.21,0.600818,-0.178542,-0.145099
5445.22,0.599841,-0.170729,-0.150958
5445.23,0.594959,-0.156081,-0.154864
5445.24,0.597888,-0.141432,-0.155841
5445.25,0.599841,-0.124831,-0.158771
5445.26,0.597888,-0.101393,-0.155841
5445.27,0.596912,-0.080886,-0.146075
5445.28,0.599841,-0.057448,-0.146075
5445.29,0.600818,-0.028151,-0.137286
5445.3,0.596912,0.000169,-0.128497
5445.31,0.595935,0.031419,-0.114825
5445.32,0.598865,0.060716,-0.098224
5445.33,0.598865,0.094896,-0.081622
5445.34,0.598865,0.124193,-0.065021
5445.35,0.596912,0.154466,-0.041583
5445.36,0.598865,0.180833,-0.016192
5445.37,0.599841,0.208177,0.009198
5445.38,0.597888,0.228685,0.032636
5445.39,0.596912,0.246263,0.061933
5445.4,0.599841,0.258958,0.092206
5445.41,0.597888,0.271654,0.121503
5445.42,0.598865,0.276536,0.14787
5445.43,0.596912,0.282396,0.17619
5445.44,0.596912,0.276536,0.203534
5445.45,0.600818,0.271654,0.228925
5445.46,0.597888,0.262864,0.250409
5445.47,0.596912,0.252122,0.264081
5445.48,0.595935,0.236497,0.280683
5445.49,0.598865,0.217943,0.288495
5445.5,0.599841,0.199388,0.289472
5445.51,0.596912,0.174974,0.285565
5445.52,0.596912,0.132005,0.276776
5445.53,0.599841,0.08806,0.262128
5445.54,0.598865,0.073411,0.242597
5445.55,0.595935,0.044114,0.217206
5445.56,0.596912,0.017747,0.192792
5445.57,0.599841,-0.01155,0.162519
5445.58,0.599841,-0.03987,0.129315
5445.59,0.597888,-0.06819,0.097089
5445.6,0.596912,-0.092604,0.066815
5445.61,0.598865,-0.089675,0.032636
5445.62,0.599841,-0.111159,0.004315
5445.63,0.598865,-0.131667,-0.025958
5445.64,0.597888,-0.149245,-0.049396
5445.65,0.597888,-0.162917,-0.07088
5445.66,0.599841,-0.175612,-0.090411
5445.67,0.596912,-0.181472,-0.106036
5445.68,0.595935,-0.187331,-0.119708
5445.69,0.598865,-0.183425,-0.132403
5445.7,0.599841,-0.185378,-0.143146
5445.71,0.596912,-0.175612,-0.150958
5445.72,0.596912,-0.168776,-0.157794
5445.73,0.599841,-0.157057,-0.160724
5445.74,0.600818,-0.141432,-0.16463
5445.75,0.596912,-0.123854,-0.163653
5445.76,0.595935,-0.103347,-0.162677
5445.77,0.599841,-0.079909,-0.156817
5445.78,0.599841,-0.054518,-0.154864
5445.79,0.595935,-0.027175,-0.145099
5445.8,0.596912,0.002122,-0.13338
5445.81,0.598865,0.031419,-0.120685
5445.82,0.597888,0.066575,-0.104083
5445.83,0.595935,0.095872,-0.090411
5445.84,0.596912,0.127122,-0.06795
5445.85,0.599841,0.155443,-0.046466
5445.86,0.598865,0.185716,-0.021075
5445.87,0.597888,0.21013,0.002362
5445.88,0.598865,0.230638,0.027753
5445.89,0.600818,0.246263,0.058026
5445.9,0.598865,0.263841,0.086347
5445.91,0.597888,0.271654,0.115644
5445.92,0.599841,0.277513,0.14494
5445.93,0.600818,0.278489,0.174237
5445.94,0.600818,0.276536,0.199628
5445.95,0.594959,0.27263,0.224042
5445.96,0.597888,0.259935,0.248456
5445.97,0.599841,0.249193,0.266034
5445.98,0.599841,0.232591,0.276776
5445.99,0.596912,0.215989,0.284589
5446,0.597888,0.193528,0.286542
5446.01,0.599841,0.171068,0.285565
5446.02,0.601794,0.128099,0.274823
5446.03,0.598865,0.097825,0.260175
5446.04,0.597888,0.065599,0.242597
5446.05,0.600818,0.035325,0.220136
5446.06,0.600818,0.007005,0.191815
5446.07,0.598865,-0.015456,0.163495
5446.08,0.594959,-0.0428,0.135175
5446.09,0.599841,-0.057448,0.102948
5446.1,0.601794,-0.077956,0.069745
5446.11,0.599841,-0.095534,0.039472
5446.12,0.596912,-0.117995,0.009198
5446.13,0.598865,-0.137526,-0.016192
5446.14,0.598865,-0.154128,-0.043536
5446.15,0.598865,-0.168776,-0.062091
5446.16,0.595935,-0.179518,-0.085528
5446.17,0.597888,-0.186354,-0.100177
5446.18,0.599841,-0.189284,-0.114825
5446.19,0.598865,-0.191237,-0.124591
5446.2,0.596912,-0.186354,-0.137286
5446.21,0.597888,-0.182448,-0.145099
5446.22,0.599841,-0.170729,-0.150958
5446.23,0.599841,-0.160964,-0.155841
5446.24,0.596912,-0.137526,-0.159747
5446.25,0.597888,-0.125807,-0.159747
5446.26,0.597888,-0.103347,-0.159747
5446.27,0.600818,-0.080886,-0.158771
5446.28,0.597888,-0.052565,-0.152911
5446.29,0.600818,-0.025222,-0.146075
5446.3,0.597888,0.005052,-0.131427
5446.31,0.599841,0.036302,-0.124591
5446.32,0.597888,0.067552,-0.108966
5446.33,0.595935,0.101732,-0.093341
5446.34,0.598865,0.133958,-0.074786
5446.35,0.600818,0.163255,-0.052325
5446.36,0.599841,0.190599,-0.029864
5446.37,0.597888,0.214036,-0.002521
5446.38,0.596912,0.236497,0.021894
5446.39,0.598865,0.254075,0.05119
5446.4,0.600818,0.266771,0.079511
5446.41,0.597888,0.277513,0.108808
5446.42,0.595935,0.282396,0.137128
5446.43,0.597888,0.284349,0.163495
5446.44,0.600818,0.279466,0.191815
5446.45,0.598865,0.274583,0.217206
5446.46,0.597888,0.262864,0.239667
5446.47,0.596912,0.253099,0.256269
5446.48,0.600818,0.233568,0.268964
5446.49,0.599841,0.215989,0.278729
5446.5,0.597888,0.194505,0.281659
5446.51,0.596912,0.173021,0.279706
5446.52,0.598865,0.1447,0.270917
5446.53,0.598865,0.091966,0.255292
5446.54,0.597888,0.063646,0.236737
5446.55,0.597888,0.035325,0.215253
5446.56,0.597888,0.006028,0.187909
5446.57,0.601794,-0.021315,0.162519
5446.58,0.598865,-0.051589,0.130292
5446.59,0.595935,-0.076979,0.100019
5446.6,0.597888,-0.076979,0.067792
5446.61,0.599841,-0.101393,0.038495
5446.62,0.598865,-0.121901,0.008222
5446.63,0.595935,-0.140456,-0.017169
5446.64,0.597888,-0.159011,-0.03963
5446.65,0.598865,-0.173659,-0.061114
5446.66,0.597888,-0.183425,-0.083575
5446.67,0.597888,-0.190261,-0.098224
5446.68,0.598865,-0.194167,-0.111896
5446.69,0.600818,-0.19612,-0.123614
5446.7,0.596912,-0.191237,-0.13338
5446.71,0.597888,-0.184401,-0.142169
5446.72,0.597888,-0.176589,-0.148028
5446.73,0.599841,-0.16487,-0.149981
5446.74,0.597888,-0.146315,-0.155841
5446.75,0.596912,-0.126784,-0.154864
5446.76,0.599841,-0.1053,-0.156817
5446.77,0.600818,-0.084792,-0.149981
