Jonathan, Jonathan, Chris		mg/L
352.0000	-0.0014	0.0132	0.0030	0.0072	0.0231	0.0211	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
354.0000	-0.0014	0.0128	0.0024	0.0063	0.0219	0.0197	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
356.0000	-0.0013	0.0126	0.0017	0.0054	0.0208	0.0188	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
358.0000	-0.0014	0.0122	0.0012	0.0046	0.0195	0.0176	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
360.0000	-0.0013	0.0121	0.0008	0.0039	0.0188	0.0169	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
362.0000	-0.0014	0.0118	0.0004	0.0034	0.0180	0.0160	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
364.0000	-0.0009	0.0090	0.0014	0.0037	0.0145	0.0127	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
366.0000	-0.0014	0.0122	-0.0003	0.0027	0.0179	0.0160	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
368.0000	-0.0015	0.0114	-0.0001	0.0025	0.0169	0.0154	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
370.0000	-0.0013	0.0113	-0.0002	0.0025	0.0167	0.0151	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
372.0000	-0.0014	0.0114	-0.0001	0.0026	0.0170	0.0155	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
374.0000	-0.0015	0.0117	-0.0003	0.0024	0.0175	0.0160	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
376.0000	-0.0015	0.0114	-0.0003	0.0026	0.0171	0.0158	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
378.0000	-0.0016	0.0116	-0.0004	0.0026	0.0177	0.0163	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
380.0000	-0.0016	0.0111	-0.0002	0.0028	0.0170	0.0159	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
382.0000	-0.0016	0.0119	-0.0004	0.0027	0.0181	0.0170	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
384.0000	-0.0015	0.0116	-0.0001	0.0031	0.0181	0.0170	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
386.0000	-0.0017	0.0118	-0.0000	0.0032	0.0188	0.0177	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
388.0000	-0.0017	0.0114	0.0001	0.0034	0.0182	0.0174	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
390.0000	-0.0016	0.0117	0.0002	0.0036	0.0191	0.0182	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
392.0000	-0.0019	0.0127	-0.0004	0.0033	0.0203	0.0195	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
394.0000	-0.0016	0.0117	0.0002	0.0037	0.0189	0.0182	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
396.0000	-0.0017	0.0120	-0.0001	0.0034	0.0194	0.0185	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
398.0000	-0.0018	0.0120	-0.0005	0.0027	0.0190	0.0183	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
