Time,calib,upstream,downstream
5568.65,0.599841,-0.180495,-0.142169
5568.66,0.598865,-0.184401,-0.124591
5568.67,0.598865,-0.189284,-0.153888
5568.68,0.595935,-0.183425,-0.174396
5568.69,0.597888,-0.165847,-0.193927
5568.7,0.598865,-0.16194,-0.204669
5568.71,0.599841,-0.143386,-0.209552
5568.72,0.599841,-0.117995,-0.202716
5568.73,0.597888,-0.089675,-0.197833
5568.74,0.596912,-0.058425,-0.180255
5568.75,0.598865,-0.024245,-0.157794
5568.76,0.598865,0.011888,-0.13045
5568.77,0.599841,0.049974,-0.0992
5568.78,0.598865,0.087083,-0.066974
5568.79,0.595935,0.125169,-0.029864
5568.8,0.597888,0.156419,0.008222
5568.81,0.599841,0.190599,0.046308
5568.82,0.599841,0.216966,0.08244
5568.83,0.597888,0.242357,0.118573
5568.84,0.595935,0.260911,0.151776
5568.85,0.598865,0.27556,0.183026
5568.86,0.600818,0.279466,0.211347
5568.87,0.598865,0.281419,0.233808
5568.88,0.599841,0.278489,0.251386
5568.89,0.597888,0.266771,0.261151
5568.9,0.597888,0.251146,0.265058
5568.91,0.598865,0.212083,0.263104
5568.92,0.600818,0.177903,0.256269
5568.93,0.597888,0.189622,0.243573
5568.94,0.599841,0.136888,0.226972
5568.95,0.598865,0.096849,0.204511
5568.96,0.597888,0.05681,0.184979
5568.97,0.597888,0.018724,0.161542
5568.98,0.597888,-0.021315,0.077558
5568.99,0.600818,-0.049636,0.046308
5569,0.598865,-0.059401,0.016034
5569.01,0.595935,-0.107253,-0.014239
5569.02,0.595935,-0.160964,-0.045489
5569.03,0.598865,-0.170729,-0.072833
5569.04,0.599841,-0.170729,-0.10506
5569.05,0.597888,-0.181472,-0.114825
5569.06,0.598865,-0.188307,-0.118731
5569.07,0.595935,-0.187331,-0.144122
5569.08,0.596912,-0.184401,-0.166583
5569.09,0.598865,-0.168776,-0.181231
5569.1,0.599841,-0.159987,-0.19295
5569.11,0.599841,-0.139479,-0.19588
5569.12,0.598865,-0.116042,-0.189044
5569.13,0.595935,-0.087722,-0.182208
5569.14,0.598865,-0.055495,-0.165606
5569.15,0.599841,-0.021315,-0.144122
5569.16,0.598865,0.017747,-0.114825
5569.17,0.598865,0.052903,-0.083575
5569.18,0.596912,0.091966,-0.050372
5569.19,0.596912,0.127122,-0.015216
5569.2,0.597888,0.164232,0.021894
5569.21,0.598865,0.192552,0.059979
5569.22,0.598865,0.220872,0.096112
5569.23,0.596912,0.245286,0.130292
5569.24,0.596912,0.264818,0.162519
5569.25,0.596912,0.277513,0.191815
5569.26,0.598865,0.285325,0.218183
5569.27,0.598865,0.287279,0.239667
5569.28,0.599841,0.281419,0.252362
5569.29,0.599841,0.27263,0.263104
5569.3,0.597888,0.255052,0.267011
5569.31,0.596912,0.228685,0.265058
5569.32,0.599841,0.188646,0.254315
5569.33,0.600818,0.191575,0.24162
5569.34,0.599841,0.143724,0.223065
5569.35,0.597888,0.099778,0.200604
5569.36,0.598865,0.062669,0.175214
5569.37,0.598865,0.016771,0.149823
5569.38,0.600818,-0.002761,0.124433
5569.39,0.599841,-0.03987,0.049237
5569.4,0.599841,-0.056472,0.040448
5569.41,0.599841,-0.119948,0.006269
5569.42,0.596912,-0.157057,-0.044513
5569.43,0.597888,-0.16194,-0.074786
5569.44,0.597888,-0.163893,-0.065021
5569.45,0.600818,-0.176589,-0.097247
5569.46,0.599841,-0.182448,-0.125567
5569.47,0.598865,-0.180495,-0.149981
5569.48,0.596912,-0.175612,-0.172442
5569.49,0.597888,-0.162917,-0.188067
5569.5,0.597888,-0.152175,-0.194903
5569.51,0.598865,-0.132643,-0.19588
5569.52,0.603748,-0.108229,-0.19295
5569.53,0.597888,-0.077956,-0.181231
5569.54,0.596912,-0.047682,-0.16463
5569.55,0.595935,-0.010573,-0.139239
5569.56,0.598865,0.023607,-0.110919
5569.57,0.598865,0.058763,-0.079669
5569.58,0.599841,0.096849,-0.043536
5569.59,0.596912,0.131028,-0.00838
5569.6,0.597888,0.166185,0.029706
5569.61,0.597888,0.195482,0.066815
5569.62,0.599841,0.223802,0.103925
5569.63,0.600818,0.246263,0.140058
5569.64,0.598865,0.264818,0.174237
5569.65,0.596912,0.27556,0.200604
5569.66,0.595935,0.284349,0.225995
5569.67,0.599841,0.283372,0.248456
5569.68,0.598865,0.277513,0.264081
5569.69,0.599841,0.264818,0.273847
5569.7,0.598865,0.252122,0.276776
5569.71,0.598865,0.21306,0.273847
5569.72,0.596912,0.188646,0.264081
5569.73,0.597888,0.18181,0.250409
5569.74,0.598865,0.132982,0.230878
5569.75,0.599841,0.089036,0.206464
5569.76,0.598865,0.049974,0.18205
5569.77,0.596912,0.015794,0.146894
5569.78,0.597888,-0.026198,0.071698
5569.79,0.597888,-0.035964,0.038495
5569.8,0.597888,-0.066237,0.007245
5569.81,0.599841,-0.132643,-0.023028
5569.82,0.598865,-0.166823,-0.057208
5569.83,0.598865,-0.165847,-0.089435
5569.84,0.596912,-0.173659,-0.121661
5569.85,0.597888,-0.184401,-0.13338
5569.86,0.598865,-0.187331,-0.13338
5569.87,0.598865,-0.189284,-0.162677
5569.88,0.599841,-0.182448,-0.185138
5569.89,0.597888,-0.166823,-0.199786
5569.9,0.597888,-0.154128,-0.208575
5569.91,0.595935,-0.132643,-0.205646
5569.92,0.599841,-0.111159,-0.199786
5569.93,0.598865,-0.078932,-0.191974
5569.94,0.598865,-0.048659,-0.171466
5569.95,0.597888,-0.00862,-0.147052
5569.96,0.597888,0.02556,-0.117755
5569.97,0.599841,0.061693,-0.084552
5569.98,0.598865,0.100755,-0.047442
5569.99,0.598865,0.136888,-0.010333
5570,0.598865,0.173021,0.027753
5570.01,0.597888,0.203294,0.064862
5570.02,0.596912,0.233568,0.100995
5570.03,0.598865,0.254075,0.136151
5570.04,0.598865,0.27263,0.169354
5570.05,0.600818,0.283372,0.199628
5570.06,0.600818,0.292161,0.225995
5570.07,0.597888,0.293138,0.246503
5570.08,0.598865,0.285325,0.260175
5570.09,0.595935,0.274583,0.270917
5570.1,0.600818,0.257982,0.27287
5570.11,0.600818,0.228685,0.270917
5570.12,0.598865,0.18181,0.260175
5570.13,0.598865,0.187669,0.246503
5570.14,0.595935,0.146653,0.225995
5570.15,0.598865,0.094896,0.202558
5570.16,0.598865,0.057786,0.178144
5570.17,0.601794,0.018724,0.152753
5570.18,0.598865,-0.003737,0.079511
5570.19,0.598865,-0.030104,0.037519
5570.2,0.597888,-0.067214,0.018964
5570.21,0.597888,-0.139479,-0.023028
5570.22,0.598865,-0.162917,-0.055255
5570.23,0.599841,-0.154128,-0.087481
5570.24,0.599841,-0.170729,-0.118731
5570.25,0.596912,-0.180495,-0.103106
5570.26,0.595935,-0.185378,-0.131427
5570.27,0.597888,-0.185378,-0.158771
5570.28,0.597888,-0.178542,-0.179278
5570.29,0.599841,-0.16487,-0.194903
5570.3,0.597888,-0.147292,-0.202716
5570.31,0.596912,-0.13069,-0.196856
5570.32,0.595935,-0.1053,-0.19881
5570.33,0.597888,-0.076003,-0.187091
5570.34,0.598865,-0.044753,-0.168536
5570.35,0.597888,-0.007643,-0.144122
5570.36,0.598865,0.028489,-0.114825
5570.37,0.598865,0.066575,-0.084552
5570.38,0.597888,0.102708,-0.048419
5570.39,0.597888,0.139818,-0.012286
5570.4,0.599841,0.173997,0.02287
5570.41,0.598865,0.205247,0.059003
5570.42,0.598865,0.233568,0.096112
5570.43,0.597888,0.254075,0.129315
5570.44,0.597888,0.273607,0.164472
5570.45,0.597888,0.282396,0.191815
5570.46,0.599841,0.291185,0.215253
5570.47,0.599841,0.287279,0.237714
5570.48,0.598865,0.280443,0.253339
5570.49,0.597888,0.270677,0.261151
5570.5,0.596912,0.254075,0.263104
5570.51,0.597888,0.21306,0.259198
5570.52,0.598865,0.17595,0.251386
5570.53,0.599841,0.182786,0.237714
5570.54,0.599841,0.138841,0.216229
5570.55,0.599841,0.087083,0.193769
5570.56,0.595935,0.061693,0.172284
5570.57,0.598865,0.014818,0.137128
5570.58,0.597888,-0.020339,0.058026
5570.59,0.599841,-0.034987,0.035565
5570.6,0.600818,-0.065261,0.006269
5570.61,0.597888,-0.135573,0.017987
5570.62,0.596912,-0.16487,-0.045489
5570.63,0.597888,-0.153151,-0.086505
5570.64,0.599841,-0.169753,-0.077716
5570.65,0.599841,-0.177565,-0.098224
5570.66,0.598865,-0.182448,-0.128497
5570.67,0.596912,-0.179518,-0.155841
5570.68,0.597888,-0.172682,-0.176349
5570.69,0.596912,-0.16194,-0.190997
5570.7,0.598865,-0.139479,-0.19881
5570.71,0.598865,-0.123854,-0.196856
5570.72,0.599841,-0.095534,-0.191974
5570.73,0.598865,-0.065261,-0.185138
5570.74,0.596912,-0.031081,-0.165606
5570.75,0.598865,0.005052,-0.141192
5570.76,0.597888,0.042161,-0.113849
5570.77,0.599841,0.0822,-0.078692
5570.78,0.599841,0.117357,-0.045489
5570.79,0.596912,0.154466,-0.009356
5570.8,0.597888,0.189622,0.026776
5570.81,0.594959,0.218919,0.063886
5570.82,0.599841,0.245286,0.100995
5570.83,0.598865,0.265794,0.136151
5570.84,0.599841,0.284349,0.168378
5570.85,0.598865,0.295091,0.196698
5570.86,0.596912,0.299974,0.220136
5570.87,0.598865,0.297044,0.242597
5570.88,0.599841,0.291185,0.259198
5570.89,0.599841,0.27556,0.267011
5570.9,0.599841,0.260911,0.267987
5570.91,0.599841,0.209153,0.263104
5570.92,0.597888,0.200364,0.254315
5570.93,0.597888,0.185716,0.23869
5570.94,0.599841,0.131028,0.218183
5570.95,0.599841,0.090989,0.193769
5570.96,0.600818,0.043138,0.168378
5570.97,0.599841,0.011888,0.134198
5570.98,0.597888,-0.009597,0.060956
5570.99,0.597888,-0.03987,0.029706
5571,0.599841,-0.07112,-0.000567
5571.01,0.600818,-0.138503,-0.032794
5571.02,0.597888,-0.16487,-0.064044
5571.03,0.597888,-0.157057,-0.098224
5571.04,0.595935,-0.168776,-0.107989
5571.05,0.599841,-0.178542,-0.110919
5571.06,0.600818,-0.185378,-0.139239
5571.07,0.600818,-0.181472,-0.16463
5571.08,0.599841,-0.170729,-0.185138
5571.09,0.597888,-0.156081,-0.199786
5571.1,0.597888,-0.148268,-0.206622
5571.11,0.598865,-0.122878,-0.200763
5571.12,0.599841,-0.098464,-0.194903
5571.13,0.599841,-0.066237,-0.185138
5571.14,0.599841,-0.033034,-0.166583
5571.15,0.597888,0.002122,-0.141192
5571.16,0.595935,0.040208,-0.111896
5571.17,0.601794,0.077318,-0.078692
5571.18,0.600818,0.115403,-0.046466
5571.19,0.600818,0.15056,-0.012286
5571.2,0.597888,0.185716,0.026776
5571.21,0.597888,0.215013,0.064862
5571.22,0.598865,0.239427,0.098065
5571.23,0.598865,0.261888,0.134198
5571.24,0.598865,0.27556,0.166425
5571.25,0.597888,0.290208,0.197675
5571.26,0.596912,0.293138,0.223065
5571.27,0.597888,0.293138,0.242597
5571.28,0.600818,0.282396,0.259198
5571.29,0.599841,0.2697,0.266034
5571.3,0.597888,0.257005,0.271894
5571.31,0.596912,0.205247,0.265058
5571.32,0.597888,0.200364,0.259198
5571.33,0.599841,0.177903,0.24455
5571.34,0.599841,0.130052,0.223065
5571.35,0.598865,0.083177,0.199628
5571.36,0.595935,0.052903,0.17619
5571.37,0.600818,0.009935,0.151776
5571.38,0.599841,-0.017409,0.079511
5571.39,0.599841,-0.034011,0.036542
5571.4,0.596912,-0.06819,0.006269
5571.41,0.596912,-0.134597,-0.024981
5571.42,0.599841,-0.163893,-0.057208
5571.43,0.600818,-0.159011,-0.085528
5571.44,0.599841,-0.1678,-0.117755
5571.45,0.597888,-0.175612,-0.103106
5571.46,0.595935,-0.180495,-0.132403
5571.47,0.598865,-0.177565,-0.156817
5571.48,0.599841,-0.172682,-0.177325
5571.49,0.596912,-0.156081,-0.190997
5571.5,0.598865,-0.143386,-0.202716
5571.51,0.596912,-0.121901,-0.203692
5571.52,0.598865,-0.097487,-0.191974
5571.53,0.599841,-0.07112,-0.183185
5571.54,0.599841,-0.034011,-0.16463
5571.55,0.598865,-0.001784,-0.140216
5571.56,0.598865,0.037278,-0.112872
5571.57,0.596912,0.072435,-0.080646
5571.58,0.597888,0.107591,-0.045489
5571.59,0.599841,0.142747,-0.010333
5571.6,0.600818,0.17595,0.026776
5571.61,0.598865,0.206224,0.062909
5571.62,0.597888,0.230638,0.099042
5571.63,0.597888,0.252122,0.131269
5571.64,0.598865,0.266771,0.163495
5571.65,0.601794,0.280443,0.192792
5571.66,0.600818,0.281419,0.218183
5571.67,0.597888,0.284349,0.240644
5571.68,0.598865,0.273607,0.255292
5571.69,0.596912,0.263841,0.263104
5571.7,0.599841,0.24431,0.265058
5571.71,0.597888,0.195482,0.262128
5571.72,0.600818,0.172044,0.253339
5571.73,0.596912,0.173997,0.240644
5571.74,0.595935,0.125169,0.221112
5571.75,0.598865,0.084153,0.198651
5571.76,0.600818,0.043138,0.175214
5571.77,0.599841,0.004075,0.148847
5571.78,0.596912,-0.014479,0.110761
5571.79,0.596912,-0.03987,0.046308
5571.8,0.597888,-0.101393,0.005292
5571.81,0.600818,-0.145339,-0.024005
5571.82,0.599841,-0.155104,-0.056231
5571.83,0.598865,-0.156081,-0.087481
5571.84,0.597888,-0.169753,-0.119708
5571.85,0.597888,-0.176589,-0.103106
5571.86,0.599841,-0.184401,-0.132403
5571.87,0.599841,-0.174636,-0.158771
5571.88,0.599841,-0.168776,-0.179278
5571.89,0.596912,-0.159011,-0.194903
5571.9,0.595935,-0.141432,-0.205646
5571.91,0.598865,-0.120925,-0.202716
5571.92,0.598865,-0.094557,-0.191974
5571.93,0.596912,-0.065261,-0.183185
5571.94,0.599841,-0.031081,-0.169513
5571.95,0.598865,0.003099,-0.147052
5571.96,0.597888,0.042161,-0.117755
5571.97,0.598865,0.078294,-0.086505
5571.98,0.597888,0.115403,-0.051349
5571.99,0.599841,0.15056,-0.014239
5572,0.600818,0.17888,0.023847
5572.01,0.598865,0.211107,0.060956
5572.02,0.596912,0.234544,0.096112
5572.03,0.597888,0.258958,0.131269
5572.04,0.598865,0.273607,0.164472
5572.05,0.599841,0.284349,0.194745
5572.06,0.598865,0.285325,0.221112
5572.07,0.597888,0.283372,0.242597
5572.08,0.596912,0.274583,0.259198
5572.09,0.598865,0.259935,0.267011
5572.1,0.597888,0.246263,0.26994
5572.11,0.600818,0.202318,0.267011
5572.12,0.599841,0.173997,0.260175
5572.13,0.597888,0.168138,0.245526
5572.14,0.595935,0.114427,0.225019
5572.15,0.598865,0.071458,0.202558
5572.16,0.596912,0.034349,0.178144
5572.17,0.600818,-0.003737,0.133222
5572.18,0.597888,-0.029128,0.080487
5572.19,0.598865,-0.054518,0.037519
5572.2,0.597888,-0.081862,0.006269
5572.21,0.597888,-0.145339,-0.024005
5572.22,0.598865,-0.173659,-0.055255
5572.23,0.599841,-0.169753,-0.087481
5572.24,0.598865,-0.178542,-0.120685
5572.25,0.596912,-0.185378,-0.113849
5572.26,0.596912,-0.188307,-0.13338
5572.27,0.599841,-0.187331,-0.158771
5572.28,0.597888,-0.172682,-0.180255
5572.29,0.600818,-0.160964,-0.197833
5572.3,0.597888,-0.141432,-0.206622
5572.31,0.595935,-0.124831,-0.200763
5572.32,0.598865,-0.09944,-0.19588
5572.33,0.599841,-0.067214,-0.187091
5572.34,0.599841,-0.034987,-0.168536
5572.35,0.598865,0.003099,-0.144122
5572.36,0.596912,0.037278,-0.114825
5572.37,0.597888,0.077318,-0.084552
5572.38,0.598865,0.11345,-0.049396
5572.39,0.599841,0.146653,-0.013263
5572.4,0.599841,0.182786,0.024823
5572.41,0.598865,0.21013,0.060956
5572.42,0.595935,0.23845,0.097089
5572.43,0.598865,0.258958,0.131269
5572.44,0.599841,0.27263,0.165448
5572.45,0.598865,0.284349,0.195722
5572.46,0.598865,0.287279,0.222089
5572.47,0.598865,0.286302,0.242597
5572.48,0.596912,0.27556,0.257245
5572.49,0.597888,0.261888,0.268964
5572.5,0.599841,0.248216,0.27287
5572.51,0.597888,0.194505,0.271894
5572.52,0.598865,0.187669,0.261151
5572.53,0.596912,0.170091,0.246503
5572.54,0.597888,0.11345,0.229901
5572.55,0.596912,0.076341,0.20744
5572.56,0.598865,0.034349,0.184003
5572.57,0.599841,0.001146,0.157636
5572.58,0.597888,-0.025222,0.084394
5572.59,0.598865,-0.040847,0.042401
5572.6,0.595935,-0.084792,0.012128
5572.61,0.597888,-0.145339,-0.020099
5572.62,0.598865,-0.159987,-0.050372
5572.63,0.600818,-0.156081,-0.082599
5572.64,0.597888,-0.169753,-0.113849
5572.65,0.596912,-0.175612,-0.097247
5572.66,0.598865,-0.176589,-0.127521
5572.67,0.597888,-0.175612,-0.153888
5572.68,0.599841,-0.1678,-0.173419
5572.69,0.598865,-0.151198,-0.187091
5572.7,0.596912,-0.13655,-0.196856
5572.71,0.596912,-0.116042,-0.19588
5572.72,0.597888,-0.089675,-0.191974
5572.73,0.598865,-0.062331,-0.183185
5572.74,0.598865,-0.028151,-0.16756
5572.75,0.598865,0.008958,-0.143146
5572.76,0.598865,0.042161,-0.116778
5572.77,0.596912,0.081224,-0.085528
5572.78,0.597888,0.115403,-0.054278
5572.79,0.597888,0.15056,-0.019122
5572.8,0.599841,0.18181,0.017987
5572.81,0.598865,0.21306,0.05412
5572.82,0.597888,0.239427,0.089276
5572.83,0.597888,0.258958,0.122479
5572.84,0.597888,0.277513,0.155683
5572.85,0.600818,0.284349,0.185956
5572.86,0.600818,0.291185,0.21037
5572.87,0.598865,0.287279,0.231854
5572.88,0.596912,0.281419,0.247479
5572.89,0.597888,0.265794,0.259198
5572.9,0.597888,0.254075,0.262128
5572.91,0.600818,0.189622,0.261151
5572.92,0.598865,0.189622,0.251386
5572.93,0.598865,0.17595,0.239667
5572.94,0.598865,0.125169,0.221112
5572.95,0.596912,0.086107,0.199628
5572.96,0.599841,0.046068,0.174237
5572.97,0.599841,0.010911,0.149823
5572.98,0.600818,-0.017409,0.102948
5572.99,0.598865,-0.038893,0.052167
5573,0.596912,-0.079909,0.009198
5573.01,0.597888,-0.141432,-0.022052
5573.02,0.599841,-0.156081,-0.052325
5573.03,0.602771,-0.153151,-0.082599
5573.04,0.599841,-0.163893,-0.113849
5573.05,0.598865,-0.172682,-0.107013
5573.06,0.597888,-0.174636,-0.129474
5573.07,0.597888,-0.173659,-0.154864
5573.08,0.600818,-0.166823,-0.177325
5573.09,0.600818,-0.149245,-0.191974
5573.1,0.599841,-0.126784,-0.203692
5573.11,0.598865,-0.108229,-0.19588
5573.12,0.597888,-0.089675,-0.191974
5573.13,0.598865,-0.058425,-0.188067
5573.14,0.599841,-0.027175,-0.169513
5573.15,0.599841,0.007005,-0.148028
5573.16,0.599841,0.045091,-0.121661
5573.17,0.599841,0.0822,-0.090411
5573.18,0.599841,0.121263,-0.058185
5573.19,0.597888,0.154466,-0.024005
5573.2,0.599841,0.188646,0.011151
5573.21,0.599841,0.215989,0.047284
5573.22,0.593005,0.24138,0.080487
5573.23,0.599841,0.261888,0.114667
5573.24,0.598865,0.276536,0.146894
5573.25,0.596912,0.289232,0.177167
5573.26,0.598865,0.289232,0.203534
5573.27,0.599841,0.289232,0.225995
5573.28,0.599841,0.276536,0.24455
5573.29,0.599841,0.265794,0.255292
5573.3,0.599841,0.251146,0.258222
5573.31,0.597888,0.21013,0.256269
5573.32,0.598865,0.193528,0.251386
5573.33,0.599841,0.174974,0.239667
5573.34,0.599841,0.135911,0.221112
5573.35,0.601794,0.080247,0.200604
5573.36,0.600818,0.045091,0.17619
5573.37,0.600818,0.002122,0.151776
5573.38,0.597888,-0.027175,0.094159
5573.39,0.597888,-0.044753,0.044354
5573.4,0.598865,-0.07112,0.02287
5573.41,0.600818,-0.138503,-0.016192
5573.42,0.599841,-0.170729,-0.046466
5573.43,0.598865,-0.16194,-0.078692
5573.44,0.596912,-0.174636,-0.109942
5573.45,0.599841,-0.181472,-0.123614
5573.46,0.600818,-0.189284,-0.127521
5573.47,0.601794,-0.184401,-0.152911
5573.48,0.601794,-0.179518,-0.174396
5573.49,0.597888,-0.172682,-0.190997
5573.5,0.596912,-0.151198,-0.200763
5573.51,0.597888,-0.127761,-0.199786
5573.52,0.599841,-0.10237,-0.196856
5573.53,0.599841,-0.07405,-0.188067
5573.54,0.596912,-0.041823,-0.168536
5573.55,0.599841,-0.00569,-0.148028
5573.56,0.598865,0.032396,-0.119708
5573.57,0.599841,0.067552,-0.088458
5573.58,0.601794,0.105638,-0.055255
5573.59,0.600818,0.137864,-0.019122
5573.6,0.599841,0.172044,0.015058
5573.61,0.597888,0.202318,0.049237
5573.62,0.597888,0.225755,0.08537
5573.63,0.598865,0.249193,0.122479
5573.64,0.601794,0.263841,0.154706
5573.65,0.599841,0.273607,0.184979
5573.66,0.599841,0.277513,0.21037
5573.67,0.599841,0.274583,0.232831
5573.68,0.597888,0.268724,0.251386
5573.69,0.598865,0.252122,0.260175
5573.7,0.599841,0.239427,0.264081
5573.71,0.600818,0.208177,0.260175
5573.72,0.599841,0.176927,0.252362
5573.73,0.597888,0.158372,0.237714
5573.74,0.599841,0.105638,0.218183
5573.75,0.600818,0.064622,0.196698
5573.76,0.601794,0.02556,0.171308
5573.77,0.601794,-0.00862,0.137128
5573.78,0.600818,-0.038893,0.067792
5573.79,0.596912,-0.050612,0.034589
5573.8,0.598865,-0.097487,0.006269
5573.81,0.600818,-0.157057,-0.024981
5573.82,0.600818,-0.169753,-0.056231
5573.83,0.600818,-0.171706,-0.086505
5573.84,0.600818,-0.183425,-0.117755
5573.85,0.597888,-0.191237,-0.129474
5573.86,0.599841,-0.19319,-0.129474
5573.87,0.600818,-0.19319,-0.157794
5573.88,0.601794,-0.184401,-0.176349
5573.89,0.601794,-0.16487,-0.194903
5573.9,0.598865,-0.147292,-0.202716
5573.91,0.599841,-0.124831,-0.200763
5573.92,0.600818,-0.109206,-0.190997
5573.93,0.601794,-0.079909,-0.183185
5573.94,0.598865,-0.048659,-0.170489
5573.95,0.599841,-0.01155,-0.147052
5573.96,0.598865,0.024583,-0.119708
5573.97,0.599841,0.061693,-0.089435
5573.98,0.601794,0.096849,-0.054278
5573.99,0.600818,0.132982,-0.020099
5574,0.599841,0.166185,0.015058
5574.01,0.597888,0.195482,0.052167
5574.02,0.597888,0.222825,0.090253
5574.03,0.600818,0.240404,0.126386
5574.04,0.601794,0.259935,0.162519
5574.05,0.599841,0.267747,0.190839
5574.06,0.599841,0.27263,0.222089
5574.07,0.599841,0.270677,0.245526
5574.08,0.599841,0.261888,0.260175
5574.09,0.599841,0.249193,0.27287
5574.1,0.601794,0.234544,0.277753
5574.11,0.601794,0.192552,0.274823
5574.12,0.600818,0.168138,0.267011
5574.13,0.598865,0.156419,0.254315
5574.14,0.598865,0.112474,0.235761
5574.15,0.600818,0.068528,0.212323
5574.16,0.601794,0.02556,0.187909
5574.17,0.600818,-0.009597,0.166425
5574.18,0.599841,-0.03694,0.093183
5574.19,0.598865,-0.054518,0.049237
5574.2,0.599841,-0.086745,0.01994
5574.21,0.598865,-0.152175,-0.01131
5574.22,0.600818,-0.179518,-0.040606
5574.23,0.600818,-0.174636,-0.072833
5574.24,0.598865,-0.181472,-0.10506
5574.25,0.598865,-0.189284,-0.128497
5574.26,0.600818,-0.192214,-0.120685
5574.27,0.598865,-0.192214,-0.147052
5574.28,0.599841,-0.179518,-0.170489
5574.29,0.601794,-0.1678,-0.188067
5574.3,0.599841,-0.154128,-0.197833
5574.31,0.599841,-0.132643,-0.200763
5574.32,0.598865,-0.106276,-0.193927
5574.33,0.598865,-0.075026,-0.188067
5574.34,0.600818,-0.0428,-0.173419
5574.35,0.601794,-0.00569,-0.147052
5574.36,0.601794,0.029466,-0.122638
5574.37,0.597888,0.068528,-0.091388
5574.38,0.598865,0.106614,-0.058185
5574.39,0.598865,0.139818,-0.024005
5574.4,0.600818,0.173997,0.012128
5574.41,0.600818,0.201341,0.049237
5574.42,0.600818,0.228685,0.086347
5574.43,0.598865,0.249193,0.121503
5574.44,0.597888,0.268724,0.154706
5574.45,0.600818,0.276536,0.185956
5574.46,0.599841,0.281419,0.216229
5574.47,0.601794,0.278489,0.24162
5574.48,0.598865,0.270677,0.259198
5574.49,0.598865,0.257005,0.26994
5574.5,0.599841,0.242357,0.276776
5574.51,0.600818,0.191575,0.2758
5574.52,0.601794,0.174974,0.26994
5574.53,0.599841,0.164232,0.257245
5574.54,0.599841,0.114427,0.23869
5574.55,0.597888,0.076341,0.217206
5574.56,0.598865,0.033372,0.194745
5574.57,0.599841,-0.004714,0.170331
5574.58,0.600818,-0.021315,0.121503
5574.59,0.602771,-0.046706,0.059003
5574.6,0.598865,-0.081862,0.039472
5574.61,0.597888,-0.150222,-0.002521
5574.62,0.599841,-0.174636,-0.035724
5574.63,0.600818,-0.166823,-0.066974
5574.64,0.600818,-0.179518,-0.098224
5574.65,0.599841,-0.187331,-0.101153
5574.66,0.598865,-0.191237,-0.112872
5574.67,0.598865,-0.188307,-0.143146
5574.68,0.598865,-0.175612,-0.16463
5574.69,0.601794,-0.171706,-0.181231
5574.7,0.600818,-0.156081,-0.190997
5574.71,0.599841,-0.132643,-0.19881
5574.72,0.598865,-0.106276,-0.19295
5574.73,0.599841,-0.076003,-0.183185
5574.74,0.597888,-0.038893,-0.174396
5574.75,0.601794,-0.006667,-0.152911
5574.76,0.599841,0.033372,-0.125567
5574.77,0.599841,0.070482,-0.0992
5574.78,0.597888,0.108568,-0.06795
5574.79,0.599841,0.143724,-0.033771
5574.8,0.600818,0.174974,0.002362
5574.81,0.600818,0.206224,0.038495
5574.82,0.600818,0.232591,0.072675
5574.83,0.598865,0.255052,0.108808
5574.84,0.597888,0.268724,0.143964
5574.85,0.600818,0.283372,0.174237
5574.86,0.601794,0.285325,0.202558
5574.87,0.600818,0.280443,0.226972
5574.88,0.602771,0.274583,0.24455
5574.89,0.597888,0.260911,0.257245
5574.9,0.599841,0.245286,0.264081
5574.91,0.599841,0.204271,0.263104
5574.92,0.600818,0.176927,0.256269
5574.93,0.601794,0.171068,0.242597
5574.94,0.599841,0.134935,0.225995
5574.95,0.596912,0.086107,0.203534
5574.96,0.598865,0.045091,0.181073
5574.97,0.600818,-0.00569,0.154706
5574.98,0.601794,-0.016432,0.098065
5574.99,0.599841,-0.038893,0.046308
5575,0.599841,-0.07405,0.014081
5575.01,0.597888,-0.13655,-0.017169
5575.02,0.599841,-0.16487,-0.047442
5575.03,0.600818,-0.159987,-0.078692
5575.04,0.600818,-0.169753,-0.111896
5575.05,0.599841,-0.178542,-0.115802
5575.06,0.600818,-0.182448,-0.126544
5575.07,0.598865,-0.181472,-0.153888
5575.08,0.598865,-0.173659,-0.176349
5575.09,0.600818,-0.156081,-0.194903
5575.1,0.599841,-0.139479,-0.207599
5575.11,0.600818,-0.122878,-0.207599
5575.12,0.599841,-0.097487,-0.207599
5575.13,0.598865,-0.066237,-0.202716
5575.14,0.598865,-0.035964,-0.186114
5575.15,0.600818,0.001146,-0.165606
5575.16,0.599841,0.036302,-0.140216
5575.17,0.600818,0.073411,-0.109942
5575.18,0.597888,0.108568,-0.080646
5575.19,0.599841,0.142747,-0.046466
5575.2,0.598865,0.176927,-0.00838
5575.21,0.601794,0.205247,0.028729
5575.22,0.599841,0.233568,0.064862
5575.23,0.599841,0.254075,0.100019
5575.24,0.598865,0.27263,0.132245
5575.25,0.600818,0.282396,0.164472
5575.26,0.600818,0.287279,0.194745
5575.27,0.600818,0.288255,0.220136
5575.28,0.601794,0.278489,0.23869
5575.29,0.599841,0.266771,0.252362
5575.3,0.598865,0.252122,0.256269
5575.31,0.599841,0.222825,0.258222
5575.32,0.601794,0.187669,0.254315
5575.33,0.599841,0.179857,0.242597
