Time,calib,bad,upstream,downstream
5991.51,0.599841,-0.283034,-0.283034,-0.290606
5991.52,0.600818,-0.260573,-0.260573,-0.291583
5991.53,0.598865,-0.2303,-0.2303,-0.266192
5991.54,0.599841,-0.192214,-0.192214,-0.272052
5991.55,0.598865,-0.152175,-0.152175,-0.254474
5991.56,0.599841,-0.106276,-0.106276,-0.235919
5991.57,0.599841,-0.057448,-0.057448,-0.218341
5991.58,0.600818,-0.002761,-0.002761,-0.201739
5991.59,0.600818,0.049974,0.049974,-0.181231
5991.6,0.600818,0.104661,0.104661,-0.160724
5991.61,0.600818,0.157396,0.157396,-0.146075
5991.62,0.600818,0.205247,0.205247,-0.118731
5991.63,0.600818,0.250169,0.250169,-0.096271
5991.64,0.600818,0.291185,0.291185,-0.045489
5991.65,0.599841,0.329271,0.329271,-0.004474
5991.66,0.599841,0.358568,0.358568,0.038495
5991.67,0.598865,0.386888,0.386888,0.087323
5991.68,0.600818,0.405443,0.405443,0.136151
5991.69,0.601794,0.420091,0.420091,0.187909
5991.7,0.600818,0.42888,0.42888,0.237714
5991.71,0.600818,0.434739,0.434739,0.283612
5991.72,0.601794,0.434739,0.434739,0.3383
5991.73,0.599841,0.429857,0.429857,0.379315
5991.74,0.599841,0.422044,0.422044,0.411542
5991.75,0.600818,0.410325,0.410325,0.438886
5991.76,0.599841,0.392747,0.392747,0.456464
5991.77,0.600818,0.374193,0.374193,0.466229
5991.78,0.598865,0.343919,0.343919,0.468183
5991.79,0.599841,0.276536,0.276536,0.45744
5991.8,0.600818,0.245286,0.245286,0.436933
5991.81,0.600818,0.187669,0.187669,0.399823
5991.82,0.600818,0.136888,0.136888,0.358808
5991.83,0.601794,0.078294,0.078294,0.318769
5991.84,0.599841,0.02263,0.02263,0.264081
5991.85,0.599841,-0.037917,-0.037917,0.202558
5991.86,0.599841,-0.093581,-0.093581,-5.214435
5991.87,0.600818,-0.144362,-0.144362,0.103925
5991.88,0.600818,-0.168776,-0.168776,0.073651
5991.89,0.600818,-0.201979,-0.201979,0.030683
5991.9,0.599841,-0.26155,-0.26155,-0.007403
5991.91,0.600818,-0.304518,-0.304518,-0.048419
5991.92,0.600818,-0.299636,-0.299636,-0.083575
5991.93,0.599841,-0.317214,-0.317214,-0.120685
5991.94,0.601794,-0.32405,-0.32405,-0.150958
5991.95,0.600818,-0.327956,-0.327956,-0.183185
5991.96,0.599841,-0.327956,-0.327956,-0.217364
5991.97,0.600818,-0.326003,-0.326003,-0.244708
5991.98,0.600818,-0.317214,-0.317214,-0.269122
5991.99,0.600818,-0.309401,-0.309401,-0.284747
5992,0.598865,-0.294753,-0.294753,-0.298419
5992.01,0.600818,-0.268386,-0.268386,-0.301349
5992.02,0.599841,-0.250807,-0.250807,-0.297442
5992.03,0.601794,-0.218581,-0.218581,-0.281817
5992.04,0.600818,-0.188307,-0.188307,-0.281817
5992.05,0.600818,-0.138503,-0.138503,-0.263263
5992.06,0.602771,-0.095534,-0.095534,-0.246661
5992.07,0.600818,-0.044753,-0.044753,-0.22713
5992.08,0.599841,0.006028,0.006028,-0.207599
5992.09,0.600818,0.061693,0.061693,-0.185138
5992.1,0.600818,0.114427,0.114427,-0.16463
5992.11,0.598865,0.166185,0.166185,-0.139239
5992.12,0.599841,0.214036,0.214036,-0.118731
5992.13,0.598865,0.257005,0.257005,-0.080646
5992.14,0.600818,0.297044,0.297044,-0.038653
5992.15,0.597888,0.334154,0.334154,0.000409
5992.16,0.600818,0.36345,0.36345,0.044354
5992.17,0.600818,0.385911,0.385911,0.091229
5992.18,0.600818,0.410325,0.410325,0.142987
5992.19,0.601794,0.424974,0.424974,0.189862
5992.2,0.600818,0.434739,0.434739,0.23869
5992.21,0.600818,0.437669,0.437669,0.289472
5992.22,0.598865,0.440599,0.440599,0.333417
5992.23,0.600818,0.435716,0.435716,0.376386
5992.24,0.600818,0.429857,0.429857,0.412519
5992.25,0.601794,0.416185,0.416185,0.435956
5992.26,0.601794,0.398607,0.398607,0.456464
5992.27,0.601794,0.384935,0.384935,0.468183
5992.28,0.600818,0.316575,0.316575,0.468183
5992.29,0.599841,0.283372,0.283372,0.456464
5992.3,0.600818,0.24138,0.24138,0.428144
5992.31,0.598865,0.195482,0.195482,0.39787
5992.32,0.599841,0.141771,0.141771,0.353925
5992.33,0.599841,0.08806,0.08806,0.312909
5992.34,0.600818,0.026536,0.026536,0.255292
5992.35,0.599841,-0.032057,-0.032057,0.185956
5992.36,0.601794,-0.091628,-0.091628,-7.010333
5992.37,0.600818,-0.143386,-0.143386,0.094159
5992.38,0.600818,-0.156081,-0.156081,0.058026
5992.39,0.600818,-0.202956,-0.202956,0.028729
5992.4,0.597888,-0.276198,-0.276198,-0.013263
5992.41,0.600818,-0.296706,-0.296706,-0.058185
5992.42,0.599841,-0.301589,-0.301589,-0.091388
5992.43,0.600818,-0.315261,-0.315261,-0.124591
5992.44,0.601794,-0.325026,-0.325026,-0.158771
5992.45,0.600818,-0.328932,-0.328932,-0.189044
5992.46,0.601794,-0.332839,-0.332839,-0.222247
5992.47,0.599841,-0.326003,-0.326003,-0.248614
5992.48,0.599841,-0.32405,-0.32405,-0.271075
5992.49,0.600818,-0.311354,-0.311354,-0.291583
5992.5,0.600818,-0.288893,-0.288893,-0.302325
5992.51,0.602771,-0.268386,-0.268386,-0.309161
5992.52,0.603748,-0.251784,-0.251784,-0.306231
5992.53,0.600818,-0.220534,-0.220534,-0.282794
5992.54,0.598865,-0.181472,-0.181472,-0.288653
5992.55,0.599841,-0.142409,-0.142409,-0.270099
5992.56,0.597888,-0.091628,-0.091628,-0.251544
5992.57,0.601794,-0.045729,-0.045729,-0.232989
5992.58,0.600818,0.009935,0.009935,-0.212481
5992.59,0.600818,0.066575,0.066575,-0.188067
5992.6,0.600818,0.122239,0.122239,-0.16756
5992.61,0.602771,0.173997,0.173997,-0.141192
5992.62,0.599841,0.219896,0.219896,-0.121661
5992.63,0.598865,0.267747,0.267747,-0.079669
5992.64,0.599841,0.30388,0.30388,-0.037677
5992.65,0.599841,0.340989,0.340989,0.003339
5992.66,0.600818,0.367357,0.367357,0.049237
5992.67,0.600818,0.3947,0.3947,0.100019
5992.68,0.600818,0.411302,0.411302,0.1508
5992.69,0.598865,0.42595,0.42595,0.200604
5992.7,0.599841,0.432786,0.432786,0.249433
5992.71,0.599841,0.438646,0.438646,0.300214
5992.72,0.599841,0.437669,0.437669,0.347089
5992.73,0.600818,0.432786,0.432786,0.386151
5992.74,0.601794,0.423997,0.423997,0.419354
5992.75,0.601794,0.409349,0.409349,0.442792
5992.76,0.599841,0.3947,0.3947,0.458417
5992.77,0.600818,0.372239,0.372239,0.468183
5992.78,0.598865,0.356614,0.356614,0.469159
5992.79,0.598865,0.277513,0.277513,0.454511
5992.8,0.600818,0.237474,0.237474,0.42912
5992.81,0.600818,0.189622,0.189622,0.39494
5992.82,0.599841,0.138841,0.138841,0.353925
5992.83,0.600818,0.081224,0.081224,0.310956
5992.84,0.600818,0.023607,0.023607,0.252362
5992.85,0.599841,-0.034011,-0.034011,0.188886
5992.86,0.599841,-0.094557,-0.094557,-7.017169
5992.87,0.599841,-0.134597,-0.134597,0.0883
5992.88,0.600818,-0.171706,-0.171706,0.064862
5992.89,0.599841,-0.201003,-0.201003,0.010175
5992.9,0.600818,-0.277175,-0.277175,-0.065021
5992.91,0.599841,-0.290846,-0.290846,-0.056231
5992.92,0.601794,-0.299636,-0.299636,-0.092364
5992.93,0.601794,-0.313307,-0.313307,-0.128497
5992.94,0.599841,-0.320143,-0.320143,-0.158771
5992.95,0.599841,-0.325026,-0.325026,-0.193927
5992.96,0.599841,-0.323073,-0.323073,-0.226153
5992.97,0.600818,-0.322096,-0.322096,-0.254474
5992.98,0.600818,-0.316237,-0.316237,-0.276935
5992.99,0.601794,-0.309401,-0.309401,-0.296466
5993,0.601794,-0.288893,-0.288893,-0.306231
5993.01,0.600818,-0.270339,-0.270339,-0.312091
5993.02,0.600818,-0.247878,-0.247878,-0.301349
5993.03,0.600818,-0.219557,-0.219557,-0.28963
5993.04,0.599841,-0.182448,-0.182448,-0.282794
5993.05,0.600818,-0.141432,-0.141432,-0.263263
5993.06,0.598865,-0.096511,-0.096511,-0.242755
5993.07,0.599841,-0.044753,-0.044753,-0.219317
5993.08,0.600818,0.007982,0.007982,-0.196856
5993.09,0.600818,0.062669,0.062669,-0.174396
5993.1,0.601794,0.11638,0.11638,-0.151935
5993.11,0.600818,0.171068,0.171068,-0.123614
5993.12,0.599841,0.216966,0.216966,-0.10506
5993.13,0.599841,0.264818,0.264818,-0.061114
5993.14,0.600818,0.30095,0.30095,-0.019122
5993.15,0.601794,0.33806,0.33806,0.02287
5993.16,0.599841,0.36638,0.36638,0.069745
5993.17,0.600818,0.390794,0.390794,0.11662
5993.18,0.602771,0.408372,0.408372,0.168378
5993.19,0.600818,0.420091,0.420091,0.218183
5993.2,0.600818,0.43181,0.43181,0.26994
5993.21,0.600818,0.429857,0.429857,0.316815
5993.22,0.599841,0.43181,0.43181,0.36369
5993.23,0.598865,0.426927,0.426927,0.39787
5993.24,0.599841,0.418138,0.418138,0.431073
5993.25,0.601794,0.404466,0.404466,0.454511
5993.26,0.598865,0.387864,0.387864,0.468183
5993.27,0.599841,0.367357,0.367357,0.475995
5993.28,0.599841,0.361497,0.361497,0.473065
5993.29,0.601794,0.267747,0.267747,0.454511
5993.3,0.600818,0.230638,0.230638,0.42619
5993.31,0.600818,0.180833,0.180833,0.391034
5993.32,0.600818,0.132982,0.132982,0.350995
5993.33,0.600818,0.073411,0.073411,0.30705
5993.34,0.597888,0.017747,0.017747,0.247479
5993.35,0.600818,-0.045729,-0.045729,0.184003
5993.36,0.600818,-0.097487,-0.097487,-7.024005
5993.37,0.600818,-0.142409,-0.142409,0.078534
5993.38,0.600818,-0.173659,-0.173659,0.065839
5993.39,0.601794,-0.198073,-0.198073,0.011151
5993.4,0.602771,-0.264479,-0.264479,-0.062091
5993.41,0.601794,-0.303542,-0.303542,-0.07381
5993.42,0.600818,-0.302565,-0.302565,-0.091388
5993.43,0.599841,-0.315261,-0.315261,-0.124591
5993.44,0.598865,-0.32405,-0.32405,-0.155841
5993.45,0.599841,-0.327956,-0.327956,-0.191974
5993.46,0.600818,-0.326979,-0.326979,-0.221271
5993.47,0.601794,-0.32405,-0.32405,-0.246661
5993.48,0.600818,-0.316237,-0.316237,-0.272052
5993.49,0.601794,-0.308425,-0.308425,-0.290606
5993.5,0.601794,-0.28694,-0.28694,-0.300372
5993.51,0.600818,-0.271315,-0.271315,-0.305255
5993.52,0.599841,-0.244948,-0.244948,-0.287677
5993.53,0.599841,-0.214675,-0.214675,-0.274005
5993.54,0.599841,-0.176589,-0.176589,-0.275958
5993.55,0.602771,-0.137526,-0.137526,-0.256427
5993.56,0.599841,-0.091628,-0.091628,-0.232989
5993.57,0.600818,-0.0428,-0.0428,-0.211505
5993.58,0.600818,0.006028,0.006028,-0.189044
5993.59,0.602771,0.062669,0.062669,-0.163653
5993.6,0.599841,0.117357,0.117357,-0.141192
5993.61,0.600818,0.169114,0.169114,-0.115802
5993.62,0.599841,0.216966,0.216966,-0.096271
5993.63,0.598865,0.261888,0.261888,-0.047442
5993.64,0.599841,0.301927,0.301927,-0.01131
5993.65,0.600818,0.339036,0.339036,0.027753
5993.66,0.599841,0.367357,0.367357,0.073651
5993.67,0.599841,0.391771,0.391771,0.122479
5993.68,0.601794,0.409349,0.409349,0.171308
5993.69,0.601794,0.423021,0.423021,0.221112
5993.7,0.601794,0.429857,0.429857,0.265058
5993.71,0.599841,0.435716,0.435716,0.316815
5993.72,0.601794,0.433763,0.433763,0.359784
5993.73,0.599841,0.430833,0.430833,0.398847
5993.74,0.599841,0.420091,0.420091,0.430097
5993.75,0.599841,0.407396,0.407396,0.454511
5993.76,0.600818,0.388841,0.388841,0.466229
5993.77,0.600818,0.374193,0.374193,0.475995
5993.78,0.601794,0.340013,0.340013,0.475019
5993.79,0.600818,0.276536,0.276536,0.461347
5993.8,0.600818,0.236497,0.236497,0.433026
5993.81,0.600818,0.186693,0.186693,0.4008
5993.82,0.599841,0.134935,0.134935,0.358808
5993.83,0.601794,0.080247,0.080247,0.313886
5993.84,0.599841,0.020677,0.020677,0.246503
5993.85,0.598865,-0.03694,-0.03694,-1.604083
5993.86,0.600818,-0.093581,-0.093581,-5.233965
5993.87,0.600818,-0.140456,-0.140456,0.081464
5993.88,0.599841,-0.168776,-0.168776,0.060956
5993.89,0.600818,-0.201003,-0.201003,0.024823
5993.9,0.600818,-0.277175,-0.277175,-0.038653
5993.91,0.600818,-0.291823,-0.291823,-0.068927
5993.92,0.600818,-0.301589,-0.301589,-0.087481
5993.93,0.601794,-0.312331,-0.312331,-0.119708
5993.94,0.599841,-0.32112,-0.32112,-0.153888
5993.95,0.600818,-0.322096,-0.322096,-0.187091
5993.96,0.600818,-0.325026,-0.325026,-0.218341
5993.97,0.599841,-0.320143,-0.320143,-0.247638
5993.98,0.599841,-0.314284,-0.314284,-0.271075
5993.99,0.600818,-0.303542,-0.303542,-0.287677
5994,0.599841,-0.287917,-0.287917,-0.297442
5994.01,0.600818,-0.265456,-0.265456,-0.300372
5994.02,0.600818,-0.235182,-0.235182,-0.295489
5994.03,0.601794,-0.208815,-0.208815,-0.275958
5994.04,0.600818,-0.171706,-0.171706,-0.274005
5994.05,0.599841,-0.13069,-0.13069,-0.25545
5994.06,0.599841,-0.084792,-0.084792,-0.234942
5994.07,0.600818,-0.033034,-0.033034,-0.214435
5994.08,0.600818,0.018724,0.018724,-0.19295
5994.09,0.598865,0.073411,0.073411,-0.16756
5994.1,0.595935,0.122239,0.122239,-0.145099
5994.11,0.595935,0.173021,0.173021,-0.117755
5994.12,0.600818,0.218919,0.218919,-0.109942
5994.13,0.601794,0.263841,0.263841,-0.051349
5994.14,0.600818,0.302904,0.302904,-0.014239
5994.15,0.600818,0.339036,0.339036,0.028729
5994.16,0.599841,0.367357,0.367357,0.069745
5994.17,0.600818,0.392747,0.392747,0.118573
5994.18,0.600818,0.408372,0.408372,0.168378
5994.19,0.601794,0.422044,0.422044,0.218183
5994.2,0.601794,0.42888,0.42888,0.266034
5994.21,0.600818,0.433763,0.433763,0.316815
5994.22,0.600818,0.42888,0.42888,0.362714
5994.23,0.600818,0.423997,0.423997,0.396894
5994.24,0.601794,0.415208,0.415208,0.430097
5994.25,0.600818,0.40056,0.40056,0.451581
5994.26,0.599841,0.382005,0.382005,0.464276
5994.27,0.598865,0.371263,0.371263,0.474042
5994.28,0.600818,0.309739,0.309739,0.473065
5994.29,0.601794,0.278489,0.278489,0.458417
5994.3,0.600818,0.224778,0.224778,0.434003
5994.31,0.600818,0.180833,0.180833,0.4008
5994.32,0.601794,0.126146,0.126146,0.359784
5994.33,0.599841,0.072435,0.072435,0.314862
5994.34,0.600818,0.014818,0.014818,0.252362
5994.35,0.599841,-0.040847,-0.040847,0.187909
5994.36,0.599841,-0.098464,-0.098464,-1.660724
5994.37,0.599841,-0.149245,-0.149245,0.077558
5994.38,0.599841,-0.170729,-0.170729,0.063886
5994.39,0.601794,-0.204909,-0.204909,0.014081
5994.4,0.601794,-0.269362,-0.269362,-0.065997
5994.41,0.600818,-0.297682,-0.297682,-0.065997
5994.42,0.603748,-0.298659,-0.298659,-0.093341
5994.43,0.600818,-0.309401,-0.309401,-0.123614
5994.44,0.599841,-0.313307,-0.313307,-0.158771
5994.45,0.601794,-0.316237,-0.316237,-0.190021
5994.46,0.599841,-0.314284,-0.314284,-0.220294
5994.47,0.599841,-0.312331,-0.312331,-0.248614
5994.48,0.600818,-0.303542,-0.303542,-0.270099
5994.49,0.600818,-0.293776,-0.293776,-0.28963
5994.5,0.600818,-0.271315,-0.271315,-0.294513
5994.51,0.602771,-0.256667,-0.256667,-0.297442
5994.52,0.600818,-0.229323,-0.229323,-0.273028
5994.53,0.599841,-0.19905,-0.19905,-0.263263
5994.54,0.599841,-0.159987,-0.159987,-0.260333
5994.55,0.600818,-0.121901,-0.121901,-0.247638
5994.56,0.599841,-0.076003,-0.076003,-0.23006
5994.57,0.600818,-0.031081,-0.031081,-0.204669
5994.58,0.599841,-0.000807,-0.000807,-0.183185
5994.59,0.600818,0.059739,0.059739,-0.157794
5994.6,0.600818,0.135911,0.135911,-0.137286
5994.61,0.601794,0.186693,0.186693,-0.110919
5994.62,0.601794,0.234544,0.234544,-0.092364
5994.63,0.600818,0.277513,0.277513,-0.040606
5994.64,0.601794,0.314622,0.314622,-0.006427
5994.65,0.600818,0.350755,0.350755,0.033612
5994.66,0.600818,0.378099,0.378099,0.077558
5994.67,0.599841,0.403489,0.403489,0.125409
5994.68,0.599841,0.418138,0.418138,0.175214
5994.69,0.599841,0.429857,0.429857,0.222089
5994.7,0.599841,0.434739,0.434739,0.271894
5994.71,0.601794,0.435716,0.435716,0.322675
5994.72,0.600818,0.43181,0.43181,0.360761
5994.73,0.601794,0.423021,0.423021,0.402753
5994.74,0.600818,0.413255,0.413255,0.435956
5994.75,0.599841,0.39763,0.39763,0.45744
5994.76,0.599841,0.379075,0.379075,0.472089
5994.77,0.600818,0.362474,0.362474,0.477948
5994.78,0.599841,0.304857,0.304857,0.475995
5994.79,0.600818,0.271654,0.271654,0.458417
5994.8,0.601794,0.224778,0.224778,0.431073
5994.81,0.601794,0.172044,0.172044,0.39494
5994.82,0.600818,0.11931,0.11931,0.355878
5994.83,0.600818,0.063646,0.063646,0.308026
5994.84,0.600818,0.008958,0.008958,0.240644
5994.85,0.601794,-0.049636,-0.049636,-3.399982
5994.86,0.599841,-0.10237,-0.10237,-1.663653
5994.87,0.599841,-0.148268,-0.148268,0.080487
5994.88,0.600818,-0.176589,-0.176589,0.05119
5994.89,0.601794,-0.203932,-0.203932,-0.024981
5994.9,0.601794,-0.274245,-0.274245,-0.046466
5994.91,0.602771,-0.298659,-0.298659,-0.058185
5994.92,0.600818,-0.297682,-0.297682,-0.091388
5994.93,0.600818,-0.310378,-0.310378,-0.125567
5994.94,0.599841,-0.315261,-0.315261,-0.157794
5994.95,0.600818,-0.315261,-0.315261,-0.190997
5994.96,0.600818,-0.314284,-0.314284,-0.220294
5994.97,0.600818,-0.310378,-0.310378,-0.247638
5994.98,0.600818,-0.299636,-0.299636,-0.269122
5994.99,0.602771,-0.28987,-0.28987,-0.2867
5995,0.600818,-0.266432,-0.266432,-0.294513
5995.01,0.600818,-0.239089,-0.239089,-0.299396
5995.02,0.600818,-0.22444,-0.22444,-0.28963
5995.03,0.599841,-0.189284,-0.189284,-0.274981
5995.04,0.598865,-0.155104,-0.155104,-0.272052
5995.05,0.599841,-0.110182,-0.110182,-0.251544
5995.06,0.600818,-0.06819,-0.06819,-0.228106
5995.07,0.599841,-0.015456,-0.015456,-0.206622
5995.08,0.600818,0.009935,0.009935,-0.184161
5995.09,0.601794,0.063646,0.063646,-0.157794
5995.1,0.601794,0.138841,0.138841,-0.132403
5995.11,0.599841,0.196458,0.196458,-0.106036
5995.12,0.599841,0.245286,0.245286,-0.081622
5995.13,0.598865,0.287279,0.287279,-0.034747
5995.14,0.598865,0.325364,0.325364,0.003339
5995.15,0.600818,0.355638,0.355638,0.044354
5995.16,0.601794,0.384935,0.384935,0.090253
5995.17,0.600818,0.405443,0.405443,0.139081
5995.18,0.599841,0.422044,0.422044,0.186933
5995.19,0.601794,0.429857,0.429857,0.235761
5995.2,0.601794,0.439622,0.439622,0.281659
5995.21,0.598865,0.436693,0.436693,0.329511
5995.22,0.599841,0.430833,0.430833,0.36662
5995.23,0.600818,0.423021,0.423021,0.410565
5995.24,0.599841,0.412279,0.412279,0.439862
5995.25,0.599841,0.398607,0.398607,0.462323
5995.26,0.600818,0.376146,0.376146,0.477948
5995.27,0.601794,0.370286,0.370286,0.482831
5995.28,0.599841,0.293138,0.293138,0.475019
5995.29,0.601794,0.259935,0.259935,0.459394
5995.3,0.600818,0.215989,0.215989,0.425214
5995.31,0.600818,0.172044,0.172044,0.39494
5995.32,0.599841,0.11931,0.11931,0.353925
5995.33,0.599841,0.063646,0.063646,0.296308
5995.34,0.599841,0.003099,0.003099,0.228925
5995.35,0.599841,-0.054518,-0.054518,-1.610919
5995.36,0.601794,-0.111159,-0.111159,-1.665606
5995.37,0.601794,-0.162917,-0.162917,0.0883
5995.38,0.602771,-0.183425,-0.183425,0.038495
5995.39,0.601794,-0.212722,-0.212722,0.009198
5995.4,0.601794,-0.281081,-0.281081,-0.030841
5995.41,0.600818,-0.306471,-0.306471,-0.062091
5995.42,0.598865,-0.306471,-0.306471,-0.095294
5995.43,0.599841,-0.31819,-0.31819,-0.128497
5995.44,0.598865,-0.322096,-0.322096,-0.160724
5995.45,0.600818,-0.325026,-0.325026,-0.196856
5995.46,0.599841,-0.323073,-0.323073,-0.228106
5995.47,0.599841,-0.319167,-0.319167,-0.25545
5995.48,0.602771,-0.310378,-0.310378,-0.277911
5995.49,0.601794,-0.297682,-0.297682,-0.316974
5995.5,0.600818,-0.282057,-0.282057,-0.306231
5995.51,0.599841,-0.252761,-0.252761,-0.311114
5995.52,0.599841,-0.232253,-0.232253,-0.290606
5995.53,0.600818,-0.19905,-0.19905,-0.28963
5995.54,0.598865,-0.160964,-0.160964,-0.277911
5995.55,0.601794,-0.117995,-0.117995,-0.259356
5995.56,0.601794,-0.07112,-0.07112,-0.233966
5995.57,0.600818,-0.032057,-0.032057,-0.213458
5995.58,0.600818,0.009935,0.009935,-0.190997
5995.59,0.602771,0.065599,0.065599,-0.165606
5995.6,0.599841,0.136888,0.136888,-0.140216
5995.61,0.601794,0.201341,0.201341,-0.115802
5995.62,0.601794,0.247239,0.247239,-0.094317
5995.63,0.598865,0.294114,0.294114,-0.044513
5995.64,0.599841,0.330247,0.330247,-0.00838
5995.65,0.600818,0.362474,0.362474,0.034589
5995.66,0.601794,0.387864,0.387864,0.077558
5995.67,0.599841,0.409349,0.409349,0.126386
5995.68,0.601794,0.424974,0.424974,0.174237
5995.69,0.600818,0.43181,0.43181,0.223065
5995.7,0.600818,0.435716,0.435716,0.26994
5995.71,0.599841,0.432786,0.432786,0.316815
5995.72,0.599841,0.42888,0.42888,0.356854
5995.73,0.599841,0.419114,0.419114,0.4008
5995.74,0.600818,0.409349,0.409349,0.428144
5995.75,0.599841,0.392747,0.392747,0.451581
5995.76,0.599841,0.374193,0.374193,0.4633
5995.77,0.602771,0.365404,0.365404,0.470136
5995.78,0.600818,0.30095,0.30095,0.466229
5995.79,0.600818,0.270677,0.270677,0.450604
5995.8,0.600818,0.216966,0.216966,0.421308
5995.81,0.601794,0.170091,0.170091,0.388104
5995.82,0.600818,0.11638,0.11638,0.348065
5995.83,0.600818,0.060716,0.060716,0.297284
5995.84,0.600818,0.001146,0.001146,0.230878
5995.85,0.598865,-0.056472,-0.056472,-1.607013
5995.86,0.600818,-0.117995,-0.117995,-3.457598
5995.87,0.599841,-0.158034,-0.158034,0.086347
5995.88,0.601794,-0.189284,-0.189284,0.05412
5995.89,0.600818,-0.218581,-0.218581,0.015058
5995.9,0.601794,-0.301589,-0.301589,-0.024005
5995.91,0.599841,-0.302565,-0.302565,-0.064044
5995.92,0.599841,-0.310378,-0.310378,-0.098224
5995.93,0.598865,-0.322096,-0.322096,-0.131427
5995.94,0.598865,-0.326003,-0.326003,-0.165606
5995.95,0.601794,-0.327956,-0.327956,-0.19881
5995.96,0.603748,-0.32405,-0.32405,-0.228106
5995.97,0.600818,-0.320143,-0.320143,-0.25838
5995.98,0.601794,-0.309401,-0.309401,-0.281817
5995.99,0.601794,-0.301589,-0.301589,-0.319903
5996,0.599841,-0.276198,-0.276198,-0.312091
5996.01,0.600818,-0.259596,-0.259596,-0.309161
5996.02,0.601794,-0.2303,-0.2303,-0.299396
5996.03,0.599841,-0.198073,-0.198073,-0.288653
5996.04,0.598865,-0.16194,-0.16194,-0.276935
5996.05,0.601794,-0.117995,-0.117995,-0.256427
5996.06,0.599841,-0.072097,-0.072097,-0.233966
5996.07,0.600818,-0.038893,-0.038893,-0.213458
5996.08,0.602771,0.010911,0.010911,-0.19295
5996.09,0.601794,0.069505,0.069505,-0.170489
5996.1,0.601794,0.149583,0.149583,-0.146075
5996.11,0.599841,0.205247,0.205247,-0.124591
5996.12,0.600818,0.254075,0.254075,-0.10213
5996.13,0.598865,0.297044,0.297044,-0.057208
5996.14,0.599841,0.334154,0.334154,-0.019122
5996.15,0.599841,0.367357,0.367357,0.016034
5996.16,0.600818,0.395677,0.395677,0.062909
5996.17,0.599841,0.413255,0.413255,0.110761
5996.18,0.601794,0.42888,0.42888,0.161542
5996.19,0.601794,0.434739,0.434739,0.211347
5996.2,0.599841,0.439622,0.439622,0.262128
5996.21,0.599841,0.436693,0.436693,0.309003
5996.22,0.599841,0.430833,0.430833,0.340253
5996.23,0.599841,0.421068,0.421068,0.39494
5996.24,0.598865,0.407396,0.407396,0.42619
5996.25,0.599841,0.388841,0.388841,0.450604
5996.26,0.600818,0.365404,0.365404,0.467206
5996.27,0.600818,0.344896,0.344896,0.475995
5996.28,0.600818,0.276536,0.276536,0.473065
5996.29,0.600818,0.250169,0.250169,0.456464
5996.3,0.599841,0.197435,0.197435,0.431073
5996.31,0.600818,0.15056,0.15056,0.392987
5996.32,0.599841,0.094896,0.094896,0.355878
5996.33,0.598865,0.040208,0.040208,0.302167
5996.34,0.600818,-0.019362,-0.019362,0.240644
5996.35,0.600818,-0.076003,-0.076003,0.183026
5996.36,0.601794,-0.132643,-0.132643,-5.233965
5996.37,0.599841,-0.174636,-0.174636,0.077558
5996.38,0.601794,-0.203932,-0.203932,0.049237
5996.39,0.600818,-0.244948,-0.244948,0.021894
5996.4,0.598865,-0.299636,-0.299636,-0.020099
5996.41,0.599841,-0.300612,-0.300612,-0.058185
5996.42,0.598865,-0.312331,-0.312331,-0.093341
5996.43,0.598865,-0.320143,-0.320143,-0.127521
5996.44,0.600818,-0.323073,-0.323073,-0.159747
5996.45,0.600818,-0.32112,-0.32112,-0.193927
5996.46,0.600818,-0.31819,-0.31819,-0.226153
5996.47,0.601794,-0.310378,-0.310378,-0.256427
5996.48,0.600818,-0.302565,-0.302565,-0.278888
5996.49,0.598865,-0.287917,-0.287917,-0.313067
5996.5,0.600818,-0.270339,-0.270339,-0.310138
5996.51,0.599841,-0.246901,-0.246901,-0.315021
5996.52,0.600818,-0.220534,-0.220534,-0.304278
5996.53,0.600818,-0.187331,-0.187331,-0.296466
5996.54,0.600818,-0.149245,-0.149245,-0.285724
5996.55,0.599841,-0.108229,-0.108229,-0.267169
5996.56,0.600818,-0.07405,-0.07405,-0.244708
5996.57,0.599841,-0.033034,-0.033034,-0.225177
5996.58,0.599841,0.024583,0.024583,-0.201739
5996.59,0.600818,0.073411,0.073411,-0.180255
5996.6,0.599841,0.152513,0.152513,-0.159747
5996.61,0.600818,0.21013,0.21013,-0.135333
5996.62,0.599841,0.257982,0.257982,-0.106036
5996.63,0.601794,0.298021,0.298021,-0.071856
5996.64,0.601794,0.334154,0.334154,-0.032794
5996.65,0.599841,0.362474,0.362474,0.008222
5996.66,0.599841,0.386888,0.386888,0.05119
5996.67,0.601794,0.405443,0.405443,0.099042
5996.68,0.600818,0.417161,0.417161,0.151776
5996.69,0.599841,0.424974,0.424974,0.200604
5996.7,0.600818,0.426927,0.426927,0.249433
5996.71,0.600818,0.423997,0.423997,0.300214
5996.72,0.601794,0.417161,0.417161,0.339276
5996.73,0.599841,0.407396,0.407396,0.375409
5996.74,0.601794,0.392747,0.392747,0.418378
5996.75,0.599841,0.375169,0.375169,0.444745
5996.76,0.598865,0.360521,0.360521,0.462323
5996.77,0.598865,0.320482,0.320482,0.475019
5996.78,0.600818,0.284349,0.284349,0.476972
5996.79,0.598865,-5.290847,0,0.464276
